,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
291,BUF,19.0,19.0,23.0,13.0,1.0,133.0,1334.0,1283.0,49.0,-3.0,1038.0,1002.0,49.1,-2.7,82.0,93.0,8.0,1.0,3.0,0.0,89.0,,,myersty01,10.0,91.8,101.0,32.0,13.0,2009-10,10.6,10.6,257.0,257.0,29.0,23.44,1,49.2,50.8
322,STL,19.0,19.0,0.0,1.0,0.0,2.0,95.0,109.0,53.4,9.4,84.0,86.0,50.6,12.7,8.0,3.0,0.0,0.0,0.0,0.0,3.0,,,pietral01,12.3,89.2,101.0,2.0,0.0,2008-09,0.0,0.0,19.0,19.0,6.0,16.31,1,43.9,56.1
350,PHI,19.0,19.0,3.0,4.0,0.0,48.0,624.0,510.0,45.0,-3.6,446.0,361.0,44.7,-5.3,39.0,29.0,0.0,0.0,0.0,0.0,46.0,,,sbisalu01,6.9,92.6,99.5,36.0,-6.0,2008-09,0.0,0.0,96.0,96.0,7.0,17.29,1,55.0,45.0
366,TOR,19.0,19.0,12.0,0.0,0.0,115.0,1319.0,1219.0,48.0,-4.7,986.0,912.0,48.1,-5.5,70.0,73.0,1.0,0.0,1.0,0.0,204.0,,,schenlu01,8.3,90.5,98.8,71.0,-12.0,2008-09,2.0,2.0,227.0,227.0,31.0,21.32,1,48.5,51.5
415,TBL,19.0,19.0,27.0,17.0,0.0,38.0,1202.0,1116.0,48.1,0.3,938.0,835.0,47.1,-1.0,82.0,52.0,26.0,5.0,24.0,1.0,68.0,,,stamkst01,11.5,89.6,101.0,38.0,-2.0,2009-10,17.2,17.2,530.0,530.0,47.0,20.33,1,45.9,54.1
492,TBL,19.0,19.0,3.0,0.0,0.0,14.0,403.0,297.0,42.4,-9.3,292.0,225.0,43.5,-7.9,48.0,2.0,2.0,0.0,0.0,0.0,51.0,,,wrighja02,5.6,91.3,96.9,18.0,-9.0,2009-10,8.0,8.0,47.0,47.0,11.0,11.39,1,66.9,33.1
98,COL,19.0,19.0,20.0,11.0,0.0,28.0,1080.0,943.0,46.6,0.2,803.0,730.0,47.6,0.4,81.0,39.0,13.0,2.0,10.0,1.0,51.0,,,duchema01,9.7,91.9,101.0,16.0,1.0,2009-10,13.3,13.3,309.0,309.0,64.0,17.44,1,49.3,50.7
126,PHX,19.0,19.0,8.0,2.0,0.0,31.0,534.0,617.0,53.6,1.3,425.0,456.0,51.8,0.8,48.0,13.0,1.0,0.0,0.0,0.0,41.0,,,ekmanol01,9.0,91.3,100.0,24.0,3.0,2010-11,2.0,2.0,117.0,117.0,3.0,15.02,1,48.0,52.0
180,TBL,19.0,19.0,15.0,1.0,0.0,95.0,1183.0,1117.0,48.6,2.5,892.0,834.0,48.3,2.3,74.0,46.0,4.0,0.0,0.0,0.0,57.0,,,hedmavi01,9.9,90.3,100.0,79.0,-3.0,2009-10,4.4,4.4,216.0,216.0,14.0,20.51,1,50.7,49.3
216,NJD,19.0,19.0,4.0,3.0,0.0,8.0,233.0,236.0,50.3,-5.4,172.0,184.0,51.7,-4.4,28.0,7.0,3.0,1.0,0.0,0.0,8.0,,,josefja01,7.7,95.1,102.0,6.0,5.0,2010-11,9.7,9.7,56.0,56.0,8.0,13.14,1,42.0,58.0
232,ATL,19.0,19.0,20.0,4.0,0.0,30.0,1003.0,999.0,49.9,-2.4,743.0,766.0,50.8,-3.1,73.0,39.0,15.0,2.0,4.0,0.0,151.0,,,kaneev01,8.1,89.6,97.8,68.0,-12.0,2010-11,8.1,8.1,375.0,375.0,53.0,17.52,1,45.6,54.4
268,FLA,19.0,19.0,4.0,9.0,0.0,90.0,1033.0,875.0,45.9,-0.6,764.0,675.0,46.9,0.5,68.0,24.0,2.0,0.0,1.0,0.0,79.0,,,kulikdm01,6.5,94.0,100.0,32.0,-5.0,2009-10,3.4,3.4,182.0,182.0,10.0,17.56,1,51.8,48.2
289,CHI,19.0,19.0,2.0,1.0,0.0,46.0,552.0,559.0,50.3,-5.3,409.0,436.0,51.6,-3.7,46.0,15.0,4.0,0.0,0.0,0.0,26.0,,,leddyni01,8.4,89.6,98.1,4.0,-3.0,2010-11,10.8,10.8,68.0,68.0,10.0,14.19,1,37.8,62.2
327,CHI,19.0,19.0,0.0,1.0,0.0,2.0,83.0,74.0,47.1,-9.4,65.0,54.0,45.4,-9.6,9.0,3.0,2.0,0.0,0.0,0.0,12.0,,,morinje01,14.6,91.7,106.0,9.0,2.0,2010-11,15.4,15.4,23.0,23.0,3.0,12.06,1,24.0,76.0
351,COL,19.0,19.0,10.0,2.0,1.0,31.0,845.0,888.0,51.2,3.6,643.0,663.0,50.8,3.6,74.0,23.0,10.0,0.0,2.0,1.0,53.0,,,oreilry01,6.7,91.2,97.8,16.0,-7.0,2010-11,10.9,10.9,181.0,181.0,72.0,16.03,1,59.6,40.4
363,EDM,19.0,19.0,13.0,6.0,0.0,25.0,1001.0,913.0,47.7,1.9,766.0,677.0,46.9,2.2,80.0,35.0,12.0,0.0,3.0,0.0,22.0,,,paajama01,8.1,90.6,98.7,16.0,-13.0,2010-11,8.3,8.3,317.0,317.0,25.0,15.23,1,48.7,51.3
370,ANA,19.0,19.0,0.0,0.0,0.0,1.0,88.0,56.0,38.9,-13.0,72.0,47.0,39.5,-11.0,10.0,1.0,1.0,0.0,0.0,0.0,5.0,,,palmiky01,6.3,93.0,99.3,0.0,-1.0,2010-11,10.0,10.0,14.0,14.0,0.0,8.41,1,38.2,61.8
382,CHI,19.0,19.0,0.0,0.0,0.0,1.0,12.0,8.0,40.0,-18.0,7.0,6.0,46.2,-13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,pirribr01,0.0,80.0,80.0,0.0,-1.0,2010-11,0.0,0.0,1.0,1.0,0.0,8.56,1,60.0,40.0
414,LAK,19.0,19.0,2.0,0.0,0.0,1.0,81.0,43.0,34.7,-17.0,63.0,34.0,35.1,-14.0,8.0,2.0,0.0,0.0,0.0,0.0,12.0,,,schenbr01,11.5,93.2,104.0,0.0,-1.0,2010-11,0.0,0.0,13.0,13.0,0.0,11.15,1,40.0,60.0
455,NYI,19.0,19.0,16.0,14.0,0.0,28.0,1127.0,1044.0,48.1,-0.7,838.0,778.0,48.1,-2.0,82.0,77.0,13.0,2.0,11.0,0.0,42.0,,,tavarjo01,8.8,90.1,98.8,22.0,-15.0,2009-10,12.9,12.9,346.0,346.0,55.0,18.0,1,41.7,58.3
21,MIN,19.0,19.0,3.0,0.0,0.0,2.0,91.0,62.0,40.5,-5.5,62.0,43.0,41.0,-5.9,9.0,0.0,0.0,0.0,0.0,0.0,17.0,,,bulmebr01,10.0,95.6,105.0,6.0,1.0,2011-12,0.0,0.0,13.0,13.0,0.0,11.02,1,73.1,26.9
24,ATL,19.0,19.0,13.0,0.0,1.0,22.0,797.0,693.0,46.5,-3.3,567.0,521.0,47.9,-3.0,74.0,33.0,6.0,2.0,0.0,0.0,62.0,,,burmial01,6.9,91.7,98.5,27.0,-12.0,2010-11,6.5,6.5,164.0,164.0,48.0,13.13,1,44.1,55.9
35,TBL,19.0,19.0,9.0,2.0,0.0,19.0,655.0,569.0,46.5,-1.2,491.0,438.0,47.1,-1.1,68.0,21.0,3.0,2.0,1.0,0.0,58.0,,,connobr01,7.4,91.6,99.1,30.0,-9.0,2011-12,4.3,4.3,156.0,156.0,9.0,11.28,1,51.1,48.9
70,CAR,19.0,19.0,7.0,7.0,0.0,85.0,1194.0,1097.0,47.9,-1.8,895.0,816.0,47.7,-2.2,66.0,20.0,3.0,2.0,5.0,0.0,113.0,,,faulkju01,6.3,91.5,97.8,29.0,-16.0,2011-12,7.9,7.9,220.0,220.0,32.0,22.51,1,48.0,52.0
82,ANA,19.0,19.0,13.0,17.0,0.0,93.0,1412.0,1036.0,42.3,-5.2,1076.0,826.0,43.4,-3.5,76.0,41.0,4.0,3.0,6.0,0.0,45.0,,,fowleca01,6.6,91.6,98.2,20.0,-25.0,2010-11,8.1,8.1,255.0,255.0,23.0,22.08,1,47.6,52.4
121,EDM,19.0,19.0,17.0,3.0,0.0,37.0,996.0,960.0,49.1,5.4,753.0,674.0,47.2,4.6,65.0,45.0,14.0,4.0,8.0,0.0,48.0,,,hallta02,9.6,90.0,99.6,27.0,-9.0,2010-11,11.8,11.8,363.0,363.0,45.0,18.13,1,47.6,52.4
150,CBJ,19.0,19.0,11.0,1.0,0.0,24.0,633.0,637.0,50.2,0.0,475.0,478.0,50.2,0.1,67.0,11.0,6.0,3.0,3.0,0.0,68.0,,,johanry01,7.4,92.2,99.6,24.0,-2.0,2011-12,9.1,9.1,170.0,170.0,20.0,12.44,1,47.1,52.9
214,NYI,19.0,19.0,0.0,0.0,0.0,14.0,500.0,440.0,46.8,-1.6,362.0,330.0,47.7,-2.4,55.0,13.0,1.0,0.0,0.0,0.0,129.0,,,niedeni01,0.8,88.9,89.7,12.0,-29.0,2011-12,1.4,1.4,120.0,120.0,21.0,10.07,1,53.7,46.3
256,STL,19.0,19.0,1.0,0.0,0.0,5.0,67.0,48.0,41.7,-9.6,47.0,36.0,43.4,-9.7,7.0,2.0,1.0,1.0,1.0,0.0,1.0,,,schwaja01,8.0,94.7,102.0,0.0,1.0,2011-12,33.3,33.3,9.0,9.0,1.0,11.41,1,47.4,52.6
262,BOS,19.0,19.0,9.0,2.0,0.0,21.0,802.0,761.0,48.7,-4.5,614.0,560.0,47.7,-5.1,74.0,24.0,10.0,0.0,1.0,0.0,20.0,,,seguity01,6.1,93.9,100.0,18.0,-4.0,2010-11,8.4,8.4,207.0,207.0,22.0,12.13,1,48.8,51.2
277,CAR,19.0,19.0,15.0,9.0,0.0,15.0,928.0,942.0,50.4,2.2,709.0,691.0,49.4,1.0,64.0,40.0,16.0,5.0,4.0,0.0,44.0,,,skinnje01,9.0,90.2,99.2,56.0,-8.0,2011-12,9.5,9.5,372.0,372.0,46.0,18.37,1,44.3,55.7
283,ANA,19.0,19.0,5.0,1.0,0.0,8.0,484.0,394.0,44.9,-7.0,366.0,297.0,44.8,-6.9,49.0,19.0,5.0,1.0,1.0,1.0,102.0,,,smithde06,6.5,91.2,97.6,16.0,-7.0,2011-12,10.6,10.6,117.0,117.0,5.0,12.03,1,47.5,52.5
321,CHI,19.0,19.0,13.0,15.0,2.0,13.0,684.0,689.0,50.2,-1.9,534.0,543.0,50.4,-2.4,64.0,8.0,17.0,4.0,7.0,0.0,27.0,,,toewsjo01,12.0,90.3,102.0,44.0,11.0,2007-08,16.7,16.7,217.0,217.0,29.0,18.4,1,46.0,54.0
7,CGY,19.0,19.0,0.0,0.0,0.0,0.0,45.0,29.0,39.2,-1.3,30.0,22.0,42.3,2.5,5.0,0.0,3.0,0.0,0.0,0.0,5.0,,,baertsv01,16.7,95.0,111.0,4.0,2.0,2011-12,30.0,30.0,14.0,14.0,3.0,11.08,1,71.4,28.6
26,MIN,19.0,19.0,8.0,1.0,0.0,60.0,717.0,744.0,50.9,-0.4,542.0,561.0,50.9,-0.7,45.0,15.0,1.0,0.0,1.0,0.0,17.0,,,brodijo01,7.5,92.4,99.9,10.0,3.0,2012-13,3.9,3.9,107.0,107.0,18.0,23.13,1,53.0,47.0
42,VAN,19.0,19.0,0.0,0.0,0.0,5.0,54.0,43.0,44.3,-14.0,42.0,34.0,44.7,-15.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,,,corrafr01,0.0,97.1,97.1,0.0,-1.0,2012-13,0.0,0.0,13.0,13.0,1.0,19.24,1,44.4,55.6
50,PHI,19.0,19.0,13.0,1.0,0.0,33.0,713.0,706.0,49.8,-3.6,512.0,526.0,50.7,-1.9,77.0,26.0,11.0,4.0,0.0,2.0,82.0,,,coutuse01,9.3,93.9,103.0,14.0,18.0,2011-12,11.2,11.2,189.0,189.0,48.0,14.08,1,60.9,39.1
94,BOS,19.0,19.0,9.0,2.0,0.0,33.0,538.0,688.0,56.1,0.7,403.0,509.0,55.8,0.9,42.0,27.0,3.0,0.0,2.0,0.0,59.0,,,hamildo01,6.4,93.7,100.0,14.0,4.0,2012-13,6.0,6.0,163.0,163.0,8.0,17.08,1,46.2,53.8
102,FLA,19.0,19.0,10.0,7.0,0.0,19.0,653.0,691.0,51.4,2.8,497.0,527.0,51.5,4.2,48.0,28.0,12.0,1.0,2.0,0.0,33.0,,,huberjo01,6.4,88.6,94.9,18.0,-15.0,2012-13,12.5,12.5,182.0,182.0,17.0,16.56,1,36.1,63.9
106,STL,19.0,19.0,0.0,0.0,0.0,0.0,6.0,16.0,72.7,14.4,4.0,12.0,75.0,16.4,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,,jaskidm01,0.0,66.7,66.7,0.0,-1.0,2012-13,0.0,0.0,2.0,2.0,1.0,7.3,1,50.0,50.0
146,COL,19.0,19.0,22.0,6.0,2.0,58.0,1034.0,1323.0,56.1,5.0,786.0,992.0,55.8,5.8,82.0,35.0,16.0,5.0,6.0,0.0,219.0,,,landega01,8.0,92.8,100.0,51.0,20.0,2011-12,8.1,8.1,406.0,406.0,58.0,18.37,1,44.9,55.1
152,NJD,19.0,19.0,11.0,4.0,1.0,67.0,900.0,936.0,51.0,-0.8,714.0,699.0,49.5,-2.7,65.0,44.0,2.0,0.0,0.0,0.0,94.0,,,larssad01,8.4,90.8,99.2,20.0,-7.0,2011-12,2.9,2.9,153.0,153.0,12.0,20.37,1,47.1,52.9
183,NYR,19.0,19.0,1.0,1.0,0.0,12.0,286.0,285.0,49.9,-4.8,210.0,210.0,50.0,-6.4,26.0,5.0,1.0,0.0,1.0,0.0,47.0,,,millejt01,5.4,90.8,96.2,8.0,-7.0,2012-13,4.7,4.7,83.0,83.0,4.0,13.31,1,38.9,61.1
195,CAR,19.0,19.0,0.0,0.0,0.0,9.0,86.0,66.0,43.4,-16.0,66.0,47.0,41.6,-20.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,,,murphry01,3.0,88.9,91.9,2.0,-4.0,2012-13,0.0,0.0,15.0,15.0,1.0,21.04,1,33.3,66.7
216,EDM,19.0,19.0,11.0,9.0,0.0,27.0,593.0,606.0,50.5,8.0,447.0,469.0,51.2,8.9,40.0,11.0,2.0,0.0,2.0,0.0,27.0,,,nugenry01,8.1,92.3,100.0,8.0,3.0,2012-13,5.1,5.1,150.0,150.0,22.0,18.52,1,47.9,52.1
265,ANA,19.0,19.0,0.0,0.0,0.0,0.0,36.0,14.0,28.0,-33.0,27.0,13.0,32.5,-27.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,,,rakelri01,0.0,88.2,88.2,0.0,-2.0,2012-13,0.0,0.0,3.0,3.0,0.0,8.57,1,47.1,52.9
287,CHI,19.0,19.0,0.0,0.0,0.0,1.0,25.0,14.0,35.9,-25.0,22.0,12.0,35.3,-34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,saadbr01,0.0,100.0,100.0,0.0,0.0,2011-12,0.0,0.0,4.0,4.0,2.0,14.01,1,37.5,62.5
297,WPG,19.0,19.0,0.0,0.0,0.0,0.0,38.0,38.0,50.0,-8.4,35.0,28.0,44.4,-14.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,,,scheima01,11.1,91.3,102.0,0.0,0.0,2012-13,0.0,0.0,12.0,12.0,0.0,11.32,1,62.5,37.5
324,CHI,19.0,19.0,13.0,15.0,2.0,13.0,684.0,689.0,50.2,-1.9,534.0,543.0,50.4,-2.4,64.0,8.0,17.0,4.0,7.0,0.0,27.0,,,toewsjo01,12.0,90.3,102.0,44.0,11.0,2007-08,16.7,16.7,217.0,217.0,29.0,18.4,1,46.0,54.0
347,OTT,19.0,19.0,12.0,1.0,0.0,19.0,430.0,505.0,54.0,1.1,325.0,370.0,53.2,1.3,42.0,7.0,4.0,0.0,3.0,0.0,82.0,,,zibanmi01,8.6,93.8,102.0,6.0,9.0,2012-13,7.8,7.8,153.0,153.0,12.0,13.34,1,33.1,66.9
12,WSH,19.0,19.0,5.0,0.0,0.0,56.0,515.0,394.0,43.3,-5.5,395.0,289.0,42.3,-7.7,34.0,18.0,1.0,0.0,0.0,0.0,25.0,,,carrico01,7.7,91.7,99.4,23.0,-9.0,2013-14,3.8,3.8,71.0,71.0,6.0,15.58,1,53.2,46.8
24,MIN,19.0,19.0,0.0,1.0,0.0,3.0,110.0,135.0,55.1,0.9,89.0,98.0,52.4,-2.8,13.0,5.0,0.0,0.0,1.0,0.0,9.0,,,dumbama01,1.5,90.6,92.1,2.0,-5.0,2013-14,8.3,8.3,31.0,31.0,2.0,12.27,1,38.5,61.5
31,NSH,19.0,19.0,1.0,3.0,0.0,2.0,109.0,93.0,46.0,-4.5,87.0,68.0,43.9,-9.6,13.0,6.0,0.0,0.0,1.0,0.0,6.0,,,forsbfi01,2.1,87.5,89.6,4.0,-8.0,2013-14,5.0,5.0,38.0,38.0,6.0,11.24,1,50.8,49.2
37,MTL,19.0,19.0,11.0,7.0,0.0,25.0,838.0,756.0,47.4,0.6,590.0,553.0,48.4,0.2,65.0,23.0,10.0,2.0,3.0,0.0,49.0,,,galchal01,7.2,90.5,97.7,26.0,-12.0,2013-14,11.8,11.8,193.0,193.0,30.0,14.24,1,49.7,50.3
56,BUF,19.0,19.0,0.0,1.0,0.0,5.0,195.0,126.0,39.3,-6.1,145.0,94.0,39.3,-4.6,18.0,7.0,2.0,0.0,0.0,0.0,6.0,,,grigomi01,7.0,92.6,99.6,2.0,-3.0,2013-14,10.0,10.0,34.0,34.0,7.0,11.26,1,57.5,42.5
96,PIT,19.0,19.0,17.0,3.0,0.0,112.0,1125.0,1156.0,50.7,2.7,826.0,865.0,51.2,2.5,78.0,35.0,5.0,1.0,3.0,1.0,41.0,,,maattol01,8.2,91.8,100.0,14.0,8.0,2013-14,7.6,7.6,242.0,242.0,10.0,18.3,1,49.9,50.1
