,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2001-02,NYI,25,23,16,5,1,0,0,1,3,1,0,4.0,,4.0,,21:07,,,,
2,2002-03,NYI,26,66,26,15,2,0,0,1,10,1,0,3.0,,3.0,,17:15,,,,
3,2003-04,NYI,27,47,43,-9,4,0,0,1,3,0,0,8.3,,8.3,,13:03,,,,
4,2005-06,NYI,29,74,32,-9,1,0,0,0,8,8,0,1.3,,1.3,,18:16,,,,
5,2006-07,NYI,30,43,40,19,2,0,0,0,9,4,2,4.5,,4.5,,19:54,,,,
6,2007-08,NYI,31,69,40,-9,0,0,0,0,11,0,4,0.0,175,0.0,175,22:52,80,134,66,48
7,2008-09,NYI,32,51,28,-16,5,1,0,1,4,0,0,11.1,115,11.1,115,21:34,83,108,47,42
8,2009-10,NYI,33,16,12,-1,1,0,1,0,1,0,0,8.3,40,8.3,40,22:48,19,39,19,13
9,2010-11,NYI,34,64,35,-5,2,1,0,0,13,0,0,3.1,210,3.1,210,20:51,69,128,34,39
10,2011-12,CBJ,35,7,0,-3,1,0,0,0,0,0,0,10.0,18,10.0,18,19:26,5,7,3,4
11,2012-13,NYI,36,13,4,-2,3,0,0,1,0,0,0,25.0,25,25.0,25,16:09,15,19,2,6
12,2013-14,NYI,37,13,4,4,0,0,0,0,3,0,0,0.0,40,0.0,40,15:29,9,9,5,8
