,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2002-03,DET,22,79,8,6,16,5,1,4,17,5,0,16.3,,16.3,,16:19,,,,
2,2003-04,DET,23,61,14,15,7,7,1,2,19,6,3,10.9,,10.9,,18:15,,,,
3,2005-06,DET,25,77,30,29,21,17,1,9,28,18,0,14.4,,14.4,,18:57,,,,
4,2006-07,DET,26,63,36,26,21,11,1,10,20,13,2,14.7,,14.7,,20:50,,,,
5,2007-08,DET,27,75,34,30,26,16,1,7,29,20,0,12.0,565,12.0,565,22:04,31,16,53,59
6,2008-09,DET,28,77,36,13,17,12,2,5,24,18,0,10.0,508,10.0,508,19:53,54,31,42,41
7,2009-10,DET,29,74,26,12,20,3,0,6,27,19,1,7.4,524,7.4,524,20:04,44,34,51,46
8,2010-11,DET,30,80,40,-1,14,10,0,3,35,20,1,7.8,541,7.8,541,19:35,38,19,54,60
9,2011-12,DET,31,82,47,14,19,3,0,4,34,11,2,8.2,478,8.2,478,19:50,45,26,42,54
10,2012-13,DET,32,46,18,2,5,4,2,5,18,19,0,6.4,278,6.4,278,20:31,20,10,29,27
11,2013-14,DET,33,45,20,19,13,3,0,1,18,14,0,10.6,267,10.6,267,20:33,23,15,28,26
12,2014-15,DET,34,77,32,-6,13,4,0,3,25,24,0,7.5,420,7.5,420,19:07,55,26,37,29
13,2015-16,DET,35,82,24,-15,11,2,0,3,17,20,0,6.1,394,6.1,394,19:25,54,26,29,46
14,2016-17,DET,36,23,4,3,2,1,0,0,9,3,0,6.7,73,6.7,73,19:24,16,8,15,11
