,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TOT,29,724,735,49.6,-3.0,524,568,48.0,-5.5,8.1,93.0,101.,46.9,53.1
2,2007-08,VAN,29,550,614,47.3,-4.4,403,478,45.7,-6.5,8.0,92.4,100.,44.4,55.6
3,2007-08,WSH,29,174,121,59.0,3.1,121,90,57.3,-0.2,8.6,95.8,104.,54.8,45.2
4,2008-09,PIT,30,768,829,48.1,-0.8,553,617,47.3,-3.7,10.2,91.0,101.,43.6,56.4
5,2009-10,PIT,31,876,772,53.2,-0.9,647,587,52.4,-3.4,10.3,92.2,102.,46.2,53.8
6,2010-11,PIT,32,770,711,52.0,-1.4,560,531,51.3,-2.7,9.1,92.7,101.,49.6,50.4
7,2011-12,PIT,33,896,812,52.5,-3.6,659,595,52.6,-4.2,8.4,90.7,99.2,47.5,52.5
8,2012-13,PIT,34,480,619,43.7,-8.1,356,447,44.3,-8.8,9.5,91.7,101.,41.0,59.0
9,2013-14,MIN,35,766,951,44.6,-7.0,535,690,43.7,-7.9,8.9,94.3,103.,33.5,66.5
10,2014-15,MIN,36,227,301,43.0,-9.9,170,209,44.9,-8.9,8.9,91.5,100.,41.2,58.8
