,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,DAL,29,1040,867,54.5,2.0,766,678,53.0,1.4,11.9,91.6,103.,64.9,35.1
2,2008-09,DAL,30,215,252,46.0,-10.,167,189,46.9,-9.0,10.3,87.1,97.5,50.0,50.0
3,2009-10,DAL,31,998,982,50.4,1.1,752,739,50.4,0.9,7.6,91.2,98.8,50.1,49.9
4,2010-11,DAL,32,1076,1155,48.2,-0.7,798,881,47.5,-1.9,11.2,90.1,101.,52.8,47.2
5,2011-12,DAL,33,719,825,46.6,-2.8,532,610,46.6,-3.4,8.2,93.3,101.,46.3,53.7
6,2012-13,TOT,34,425,550,43.6,-5.7,312,416,42.9,-5.9,13.4,89.5,103.,44.1,55.9
7,2012-13,DAL,34,287,322,47.1,-2.8,209,247,45.8,-2.9,9.7,88.2,97.9,44.8,55.2
8,2012-13,PIT,34,138,228,37.7,-10.,103,169,37.9,-11.,20.8,91.7,112.,42.7,57.3
9,2013-14,STL,35,609,649,48.4,-6.6,473,482,49.5,-5.0,8.8,92.9,101.,58.5,41.5
10,2014-15,TBL,36,528,480,52.4,-0.4,385,340,53.1,0.1,6.7,91.7,98.4,42.6,57.4
