,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,SJS,28,960,833,53.5,0.1,748,617,54.8,0.2,5.4,89.7,95.1,59.0,41.0
2,2008-09,SJS,29,1193,973,55.1,-0.4,908,743,55.0,-1.4,8.8,91.5,100.,51.4,48.6
3,2009-10,SJS,30,1325,1162,53.3,2.2,985,896,52.4,2.2,10.2,92.3,102.,50.0,50.0
4,2010-11,SJS,31,1279,1134,53.0,-1.2,920,834,52.5,-2.0,9.3,90.2,99.5,47.0,53.0
5,2011-12,SJS,32,1397,1176,54.3,1.9,1054,850,55.4,1.5,8.3,91.4,99.7,53.9,46.1
6,2012-13,SJS,33,720,619,53.8,3.3,534,434,55.2,3.0,6.7,90.7,97.4,49.9,50.1
7,2013-14,SJS,34,1355,1195,53.1,-2.0,1019,873,53.9,-2.9,8.8,90.2,99.0,46.0,54.0
8,2014-15,SJS,35,1274,1223,51.0,-0.1,929,906,50.6,-0.4,7.8,90.1,97.9,49.8,50.2
9,2015-16,SJS,36,1103,1061,51.0,-0.6,812,734,52.5,-0.4,6.9,89.0,95.9,47.2,52.8
10,2016-17,SJS,37,334,279,54.5,2.8,241,200,54.6,2.3,6.0,91.9,97.8,49.0,51.0
