,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2010-11,VAN,20,5,0,-2,0,0,0,0,0,0,0,0.0,9,0.0,9,13:00,9,4,0,4
2,2013-14,VAN,23,3,0,-2,0,0,0,0,0,0,0,0.0,2,0.0,2,12:17,5,2,1,0
