,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2009-10,TBL,19,48,18,-9,2,0,0,0,3,0,0,8.0,47,8.0,47,11:39,51,14,11,2
2,2010-11,TBL,20,1,0,-2,0,0,0,0,0,0,0,</td,0,</td,0,4:36,1,0,0,0
3,2012-13,WPG,22,38,31,-5,2,0,0,0,3,0,0,6.3,56,6.3,56,11:36,43,17,12,4
4,2013-14,WPG,23,59,15,-3,0,0,0,0,2,0,0,0.0,78,0.0,78,9:35,63,20,22,19
