,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2014-15,TBL,24,16,15,0,0,0,0,0,0,0,0,0.0,30,0.0,30,15:11,40,22,2,10
2,2015-16,TBL,25,4,4,0,0,0,0,0,0,0,0,0.0,4,0.0,4,7:08,8,1,0,1
3,2016-17,TBL,26,4,2,-2,0,0,0,0,0,0,0,0.0,7,0.0,7,8:34,4,2,0,1
