,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2010-11,TOR,21,1,0,1,0,0,0,0,1,0,0,0.0,2,0.0,2,18:41,0,1,1,3
2,2011-12,TOR,22,10,4,2,1,0,0,0,4,0,0,14.3,8,14.3,8,13:41,20,8,4,5
3,2012-13,TOR,23,5,2,-1,0,0,0,0,0,0,0,0.0,5,0.0,5,9:07,11,0,2,1
4,2013-14,CGY,24,80,34,-17,9,1,0,1,15,3,0,12.5,138,12.5,138,14:16,129,33,30,38
5,2014-15,CGY,25,64,43,7,6,1,1,1,16,4,0,11.9,129,11.9,129,15:25,163,36,26,33
6,2015-16,CGY,26,73,27,-9,16,3,0,2,23,2,0,19.0,163,19.0,163,15:10,122,28,27,32
7,2016-17,COL,27,20,8,-6,1,2,0,0,1,0,0,13.6,30,13.6,30,12:25,19,6,3,5
