,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2008-09,TOR,19,70,71,-12,1,1,0,0,12,0,0,2.0,227,2.0,227,21:32,204,115,31,73
2,2009-10,TOR,20,79,50,2,5,0,0,1,12,0,0,5.0,246,5.0,246,16:53,173,116,22,41
3,2010-11,TOR,21,82,34,-7,5,0,0,0,16,0,1,3.9,311,3.9,311,22:22,251,168,38,95
4,2011-12,TOR,22,79,62,-6,2,0,0,0,18,1,1,2.5,189,2.5,189,16:02,270,115,28,58
5,2012-13,PHI,23,47,34,3,3,0,0,0,8,0,0,3.7,161,3.7,161,21:52,187,102,14,31
6,2013-14,PHI,24,79,58,0,4,0,0,0,7,0,1,5.1,189,5.1,189,16:32,260,113,17,36
7,2014-15,PHI,25,58,18,-2,3,0,0,0,11,0,0,4.5,154,4.5,154,18:04,194,89,7,39
8,2015-16,TOT,26,72,82,-2,3,1,0,0,12,0,0,5.3,201,5.3,201,17:34,234,106,11,53
9,2015-16,PHI,26,29,30,-7,2,0,0,0,3,0,0,10.5,74,10.5,74,17:35,71,40,3,19
10,2015-16,LAK,26,43,52,5,1,1,0,0,9,0,0,3.5,127,3.5,127,17:34,163,66,8,34
11,2016-17,ARI,27,18,7,0,0,0,0,0,2,0,0,0.0,49,0.0,49,15:12,61,27,4,5
