,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2008-09,CAR,19,16,19,45.7,</td,14,18,43.8,</td,11.1,91.7,102.,61.5,38.5
2,2009-10,CAR,20,289,313,48.0,1.2,207,232,47.2,1.7,9.2,92.7,101.,53.3,46.7
3,2010-11,CAR,21,225,258,46.6,-4.3,158,205,43.5,-8.0,7.0,92.6,99.5,43.9,56.1
4,2011-12,CAR,22,119,105,53.1,3.2,83,78,51.6,1.1,5.4,89.5,94.8,57.0,43.0
5,2012-13,TOT,23,132,111,54.3,3.7,103,79,56.6,3.5,7.4,89.3,96.6,61.4,38.6
6,2012-13,CAR,23,8,5,61.5,</td,7,4,63.6,</td,0.0,100.,100.,42.9,57.1
7,2012-13,PIT,23,64,64,50.0,1.6,49,41,54.4,1.8,3.1,88.0,91.1,61.4,38.6
8,2012-13,NSH,23,60,42,58.8,3.6,47,34,58.0,4.1,11.4,88.9,100.,64.9,35.1
9,2013-14,CAR,24,79,91,46.5,-6.3,56,64,46.7,-5.5,9.1,96.0,105.,52.0,48.0
10,2014-15,CAR,25,292,306,48.8,-1.9,220,221,49.9,-0.5,7.1,92.8,99.9,50.5,49.5
