,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2011-12,CHI,22,237,255,48.2,-7.2,169,200,45.8,-7.7,6.4,92.4,98.8,59.5,40.5
2,2012-13,CHI,23,91,124,42.3,-12.,69,91,43.1,-13.,13.2,90.3,103.,53.3,46.7
3,2013-14,TOT,24,454,493,47.9,-5.0,341,383,47.1,-6.1,9.2,90.9,100.,48.5,51.5
4,2013-14,CHI,24,22,14,61.1,7.1,13,8,61.9,6.3,14.3,100.,114.,66.7,33.3
5,2013-14,FLA,24,432,479,47.4,-5.5,328,375,46.7,-6.5,9.0,90.7,99.7,48.1,51.9
6,2014-15,FLA,25,897,834,51.8,0.9,695,671,50.9,0.1,8.4,91.8,100.,56.7,43.3
7,2015-16,BOS,26,793,898,46.9,-2.9,626,699,47.2,-2.6,6.8,90.9,97.7,53.9,46.1
8,2016-17,BOS,27,184,199,48.0,-7.7,137,154,47.1,-9.2,2.8,89.3,92.1,59.0,41.0
