,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2001-02,DET,23,70,4,4,9,2,0,1,15,9,0,13.9,,13.9,,13:39,,,,
2,2002-03,DET,24,64,16,20,11,1,0,1,26,13,0,14.6,,14.6,,15:28,,,,
3,2003-04,DET,25,75,35,-2,21,8,1,4,23,15,0,22.1,,22.1,,18:16,,,,
4,2005-06,DET,27,75,22,26,17,11,0,4,31,28,0,19.3,,19.3,,17:53,,,,
5,2006-07,DET,28,79,20,36,20,5,2,5,35,24,1,13.0,,13.0,,19:57,,,,
6,2007-08,DET,29,82,20,<str,20,10,1,6,36,30,0,11.7,438,11.7,438,21:23,40,42,144,68
7,2008-09,DET,30,81,22,34,20,11,1,3,39,25,1,12.9,442,12.9,442,19:13,75,33,89,49
8,2009-10,DET,31,80,18,17,18,9,0,3,27,16,0,13.3,368,13.3,368,20:21,85,33,131,71
9,2010-11,DET,32,56,15,11,16,6,1,5,24,12,0,16.8,257,16.8,257,19:19,54,20,71,38
10,2011-12,DET,33,70,14,21,15,4,0,5,29,19,0,11.6,300,11.6,300,19:34,76,31,97,40
11,2012-13,DET,34,47,14,21,7,8,0,6,23,8,3,14.0,217,14.0,217,20:11,31,30,56,38
12,2013-14,DET,35,45,6,1,11,6,0,2,14,6,0,13.5,215,13.5,215,20:16,30,22,59,21
13,2014-15,DET,36,63,8,12,18,8,0,5,23,16,0,15.8,291,15.8,291,19:03,51,28,59,29
14,2015-16,DET,37,66,14,7,8,8,0,1,21,12,0,8.8,323,8.8,323,19:39,70,33,48,26
