,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2001-02,BUF,23,13,2,-1,1,0,0,0,3,0,0,4.8,,4.8,,12:35,,,,
2,2002-03,BUF,24,68,30,-2,17,4,0,2,11,3,0,15.2,,15.2,,15:15,,,,
3,2003-04,BUF,25,62,41,-1,13,2,0,3,10,1,0,10.6,,10.6,,15:11,,,,
4,2005-06,BUF,27,82,62,-3,15,10,0,5,19,18,0,9.6,,9.6,,15:34,,,,
5,2006-07,BUF,28,66,46,-5,13,3,0,4,14,8,0,9.9,,9.9,,14:31,,,,
6,2007-08,BUF,29,79,58,-5,11,12,0,1,8,12,0,11.1,332,11.1,332,15:21,137,18,13,32
7,2008-09,TOT,30,75,34,-5,11,9,0,1,11,12,0,9.6,354,9.6,354,15:27,121,22,25,29
8,2008-09,BUF,30,56,28,-7,5,8,0,1,9,10,0,8.5,256,8.5,256,15:14,93,13,17,21
9,2008-09,EDM,30,19,6,2,6,1,0,0,2,2,0,12.7,98,12.7,98,16:06,28,9,8,8
10,2009-10,TOT,31,71,67,-17,6,5,0,4,4,12,0,6.4,312,6.4,312,14:11,116,23,22,24
11,2009-10,NYR,31,45,38,-18,4,4,0,3,2,12,0,8.0,198,8.0,198,13:56,83,15,16,13
12,2009-10,CGY,31,26,29,1,2,1,0,1,2,0,0,4.2,114,4.2,114,14:36,33,8,6,11
13,2010-11,CGY,32,26,8,-7,3,1,0,2,1,1,0,6.5,103,6.5,103,12:22,38,4,7,10
