,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2000-01,MTL,22,63,18,-6,4,2,0,0,3,14,0,7.3,,7.3,,16:53,,,,
2,2001-02,MTL,23,56,24,-1,3,2,0,1,12,7,0,6.8,,6.8,,17:15,,,,
3,2002-03,MTL,24,79,34,13,10,3,0,2,12,12,0,8.2,,8.2,,23:17,,,,
4,2003-04,MTL,25,69,20,-2,4,2,0,0,14,8,0,5.7,,5.7,,21:29,,,,
5,2005-06,MTL,27,67,74,13,3,6,1,1,16,18,2,11.4,,11.4,,23:33,,,,
6,2006-07,MTL,28,77,56,2,1,5,0,2,13,27,3,4.7,,4.7,,24:29,,,,
7,2007-08,MTL,29,82,63,1,5,10,1,2,18,22,2,11.0,346,11.0,346,24:58,59,127,60,92
8,2008-09,MTL,30,78,36,-2,5,7,0,3,19,32,1,7.3,362,7.3,362,24:38,61,111,60,103
9,2009-10,MTL,31,45,32,11,2,4,0,1,15,12,1,7.1,186,7.1,186,23:48,47,61,34,33
10,2010-11,MTL,32,7,4,2,1,0,0,1,1,1,0,5.0,37,5.0,37,22:55,2,5,3,9
11,2011-12,MTL,33,13,4,-4,0,0,0,0,1,2,0,0.0,38,0.0,38,18:00,7,7,2,1
12,2012-13,MTL,34,48,14,-9,2,8,0,4,5,15,0,12.7,175,12.7,175,24:08,22,60,18,50
13,2013-14,MTL,35,81,34,12,4,2,1,1,17,19,0,5.3,292,5.3,292,25:14,49,180,35,82
14,2014-15,MTL,36,81,38,22,6,4,0,1,18,21,1,7.4,327,7.4,327,24:55,53,173,46,79
15,2015-16,MTL,37,82,38,-6,1,4,0,0,26,13,0,4.3,287,4.3,287,23:50,57,142,38,93
16,2016-17,MTL,38,23,6,4,2,0,0,0,7,7,1,6.1,81,6.1,81,22:06,17,21,10,23
