,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1999-00,CGY,19,57,46,-2,3,2,0,0,6,1,0,7.8,,7.8,,18:24,,,,
2,2000-01,CGY,20,71,70,-7,1,0,0,0,2,1,0,1.6,,1.6,,19:43,,,,
3,2001-02,CGY,21,77,93,-24,2,0,0,0,4,2,0,2.4,,2.4,,20:54,,,,
4,2002-03,CGY,22,76,87,-9,0,0,0,0,8,3,1,0.0,,0.0,,22:45,,,,
5,2003-04,CGY,23,82,74,14,2,2,0,1,7,5,2,3.8,,3.8,,22:21,,,,
6,2005-06,CGY,25,68,67,6,1,5,0,2,10,10,0,6.7,,6.7,,23:08,,,,
7,2006-07,CGY,26,78,75,27,2,0,0,0,12,5,2,3.0,,3.0,,21:55,,,,
8,2007-08,CGY,27,82,79,11,3,1,1,0,12,2,1,5.4,222,5.4,222,21:20,154,88,22,34
9,2008-09,CGY,28,75,73,10,0,0,0,0,8,0,0,0.0,188,0.0,188,21:09,122,89,9,36
10,2009-10,CGY,29,81,80,2,2,0,0,0,11,3,1,2.6,203,2.6,203,21:38,125,81,18,49
11,2010-11,CGY,30,79,58,2,1,1,0,0,13,1,1,2.8,174,2.8,174,21:29,180,142,12,41
12,2011-12,BUF,31,76,56,-12,1,0,0,0,4,0,0,2.0,104,2.0,104,18:38,172,112,11,28
13,2012-13,TOT,32,41,23,-4,0,0,0,0,4,0,0,0.0,68,0.0,68,19:25,100,69,1,21
14,2012-13,BUF,32,29,21,-4,0,0,0,0,2,0,0,0.0,39,0.0,39,18:39,65,50,1,14
15,2012-13,LAK,32,12,2,0,0,0,0,0,2,0,0,0.0,29,0.0,29,21:16,35,19,0,7
16,2013-14,LAK,33,79,46,6,3,0,0,1,11,0,0,4.1,161,4.1,161,18:57,211,96,5,40
17,2014-15,LAK,34,67,45,10,3,0,0,0,9,0,1,4.8,129,4.8,129,20:20,203,83,12,34
