,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2001-02,CAR,23,81,35,-10,13,3,0,2,21,3,0,10.1,,10.1,,16:04,,,,
2,2002-03,CAR,24,53,72,1,6,6,2,3,9,3,1,11.2,,11.2,,17:08,,,,
3,2003-04,CAR,25,80,93,-4,14,2,2,3,14,9,1,10.5,,10.5,,18:06,,,,
4,2005-06,CAR,27,60,54,19,24,3,3,8,17,11,1,18.3,,18.3,,19:18,,,,
5,2006-07,CAR,28,71,76,2,20,9,0,4,22,9,1,17.5,,17.5,,18:01,,,,
6,2007-08,CAR,29,73,76,5,12,10,0,4,22,7,0,10.2,372,10.2,372,19:22,186,24,35,32
7,2008-09,TOT,30,80,73,0,13,5,0,1,20,4,0,10.1,315,10.1,315,17:37,180,43,49,37
8,2008-09,EDM,30,63,63,-3,11,5,0,1,9,2,0,11.0,262,11.0,262,17:05,134,33,41,34
9,2008-09,CAR,30,17,10,3,2,0,0,0,11,2,0,6.1,53,6.1,53,19:36,46,10,8,3
10,2009-10,CAR,31,40,29,-9,9,2,0,1,5,0,0,13.6,147,13.6,147,16:23,94,20,17,9
11,2010-11,CAR,32,82,49,-1,22,3,1,9,20,5,1,12.9,365,12.9,365,18:27,223,34,64,36
12,2011-12,MTL,33,82,48,11,24,11,0,6,23,3,0,14.5,408,14.5,408,18:32,186,30,39,36
13,2012-13,TOT,34,47,20,-6,8,1,0,2,2,2,0,10.5,170,10.5,170,16:24,101,27,18,17
14,2012-13,MTL,34,19,10,1,3,0,0,2,2,1,0,7.3,79,7.3,79,15:39,43,6,11,3
15,2012-13,DAL,34,28,10,-7,5,1,0,0,0,1,0,13.3,91,13.3,91,16:54,58,21,7,14
16,2013-14,DAL,35,75,20,-17,13,3,0,4,9,4,0,11.5,266,11.5,266,15:10,88,21,30,34
17,2014-15,TOT,36,68,14,2,17,3,1,0,12,6,0,17.2,213,17.2,213,14:33,134,20,24,28
18,2014-15,DAL,36,57,14,4,15,2,1,0,11,4,0,18.4,177,18.4,177,14:32,116,17,23,27
19,2014-15,DET,36,11,0,-2,2,1,0,0,1,2,0,12.5,36,12.5,36,14:39,18,3,1,1
