,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1999-00,COL,20,76,22,6,12,5,0,3,29,5,0,23.0,,23.0,,15:38,,,,
2,2000-01,COL,21,82,37,35,19,7,1,3,39,11,0,20.0,,20.0,,17:51,,,,
3,2001-02,COL,22,70,36,8,6,7,0,2,23,12,0,14.4,,14.4,,18:20,,,,
4,2002-03,COL,23,82,36,34,23,3,0,5,29,12,0,18.3,,18.3,,17:48,,,,
5,2003-04,COL,24,69,42,30,18,7,0,5,35,18,1,21.4,,21.4,,18:21,,,,
6,2005-06,COL,26,71,46,8,21,8,0,4,28,21,0,<str,,<str,,18:22,,,,
7,2006-07,CGY,27,81,44,12,17,5,0,0,43,16,0,20.6,,20.6,,17:40,,,,
8,2007-08,CGY,28,78,48,11,13,3,2,3,27,12,1,14.9,207,14.9,207,18:46,42,24,36,57
9,2008-09,MTL,29,50,34,13,11,5,0,3,14,11,0,21.1,142,21.1,142,16:05,47,13,31,24
10,2009-10,TBL,30,80,32,-2,7,3,0,2,23,4,0,11.0,171,11.0,171,15:47,42,30,33,35
11,2010-11,CGY,31,79,24,0,19,3,0,2,30,17,0,18.3,204,18.3,204,19:46,31,38,49,57
12,2011-12,CGY,32,64,28,7,11,1,1,3,21,14,1,15.5,160,15.5,160,19:03,22,47,35,54
13,2012-13,CGY,33,40,22,-13,8,2,1,1,9,7,0,25.0,84,25.0,84,19:22,24,28,19,33
14,2013-14,COL,34,16,4,7,3,0,1,2,5,2,0,16.7,38,16.7,38,17:17,8,8,9,10
15,2014-15,COL,35,80,40,-1,19,2,1,4,21,12,0,<str,169,<str,169,18:10,45,39,34,33
16,2015-16,TOT,36,70,32,8,7,1,0,1,18,8,1,11.3,124,11.3,124,15:47,22,36,27,17
17,2015-16,COL,36,52,24,3,4,0,0,0,12,5,1,8.2,86,8.2,86,16:01,14,26,16,13
18,2015-16,ARI,36,18,8,5,3,1,0,1,6,3,0,18.2,38,18.2,38,15:09,8,10,11,4
