,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,VAN,19,28,16,-2,2,0,0,0,3,0,0,8.7,,8.7,,10:42,,,,
2,2005-06,VAN,21,82,79,1,9,1,0,2,11,1,1,8.4,,8.4,,14:03,,,,
3,2006-07,VAN,22,48,40,1,6,0,0,0,10,0,0,6.8,,6.8,,16:26,,,,
4,2007-08,VAN,23,80,79,1,15,4,2,2,12,4,0,11.9,287,11.9,287,19:03,78,71,59,27
5,2008-09,VAN,24,82,61,8,14,10,2,2,23,8,2,14.5,303,14.5,303,19:28,70,70,72,30
6,2009-10,VAN,25,82,104,1,12,12,1,5,34,14,2,11.7,387,11.7,387,19:38,95,73,83,28
7,2010-11,VAN,26,82,66,24,23,15,3,7,16,15,1,15.8,496,15.8,496,20:30,124,80,65,21
8,2011-12,VAN,27,77,56,11,13,8,1,1,15,11,1,9.9,416,9.9,416,20:06,108,59,43,20
9,2012-13,VAN,28,17,12,-5,2,2,0,1,6,3,0,11.1,86,11.1,86,18:57,30,13,9,12
10,2013-14,VAN,29,77,81,-15,15,9,1,5,11,7,0,10.5,406,10.5,406,21:49,133,68,47,28
11,2014-15,ANA,30,81,75,-5,14,5,1,4,19,6,2,9.8,384,9.8,384,19:31,169,69,47,27
12,2015-16,ANA,31,79,78,5,15,5,1,4,22,10,0,12.8,347,12.8,347,19:32,168,92,39,34
13,2016-17,ANA,32,23,22,9,3,5,0,2,6,4,0,14.8,103,14.8,103,21:25,38,20,2,14
