,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,PHI,20,79,65,6,7,1,3,1,16,5,2,6.5,,6.5,,15:23,,,,
2,2006-07,PHI,21,59,52,-12,5,1,4,3,17,5,0,7.7,,7.7,,17:50,,,,
3,2007-08,PHI,22,73,76,14,15,8,5,6,23,23,1,13.2,417,13.2,417,21:31,110,46,46,68
4,2008-09,PHI,23,79,63,22,15,8,7<,4,23,25,2,12.6,460,12.6,460,21:44,147,90,83,94
5,2009-10,PHI,24,82,79,-2,17,13,1,3,12,18,1,13.1,458,13.1,458,20:24,145,64,42,49
6,2010-11,PHI,25,81,62,11,15,5,3,4,24,16,3,12.5,373,12.5,373,18:53,104,73,62,46
7,2011-12,LAK,26,74,71,3,11,3,4<,1,15,11,0,10.5,362,10.5,362,18:53,111,38,40,41
8,2012-13,LAK,27,48,42,-8,6,6,0,3,11,9,0,14.6,164,14.6,164,16:21,58,19,21,19
9,2013-14,LAK,28,82,28,-6,6,4,1,3,21,8,1,7.0,294,7.0,294,16:59,73,21,28,65
10,2014-15,LAK,29,53,39,-10,4,1,0,1,9,2,0,7.9,122,7.9,122,13:22,60,10,19,32
11,2015-16,WSH,30,39,8,-2,2,0,0,1,3,0,0,4.3,77,4.3,77,12:11,39,19,12,10
