,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TOR,27,987,955,50.8,-3.1,768,717,51.7,-2.1,10.0,90.6,100.,53.4,46.6
2,2008-09,TOT,28,1120,979,53.4,1.1,833,723,53.5,0.8,9.4,87.5,96.8,56.0,44.0
3,2008-09,TOR,28,876,760,53.5,1.5,642,568,53.1,0.1,10.0,86.6,96.6,53.9,46.1
4,2008-09,NYR,28,244,219,52.7,0.0,191,155,55.2,2.9,7.1,90.5,97.7,62.7,37.3
5,2009-10,ATL,29,977,1014,49.1,-1.1,712,788,47.5,-2.7,12.6,90.9,103.,47.6,52.4
6,2010-11,ATL,30,840,942,47.1,-5.7,636,690,48.0,-6.4,7.6,91.1,98.7,49.6,50.4
7,2011-12,WPG,31,830,798,51.0,-0.4,616,585,51.3,-0.9,8.9,90.3,99.2,57.0,43.0
8,2012-13,WPG,32,488,533,47.8,-5.6,362,385,48.5,-5.1,8.7,94.6,103.,56.1,43.9
