,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TBL,27,1217,1275,48.8,-2.1,925,968,48.9,-3.7,10.4,87.5,97.9,61.6,38.4
2,2008-09,TBL,28,1062,1057,50.1,3.2,813,818,49.8,3.0,9.2,89.8,99.0,60.2,39.8
3,2009-10,TBL,29,1100,1161,48.7,1.2,842,908,48.1,0.2,8.3,90.9,99.1,57.9,42.1
4,2010-11,TBL,30,927,909,50.5,-1.0,691,668,50.8,-2.1,8.5,91.7,100.,45.3,54.7
5,2011-12,TBL,31,941,980,49.0,0.5,685,730,48.4,-1.6,11.5,89.5,101.,54.3,45.7
6,2012-13,TBL,32,496,561,46.9,0.0,381,441,46.4,-1.0,11.3,89.1,100.,51.7,48.3
7,2013-14,PHI,33,800,902,47.0,-4.8,597,682,46.7,-5.2,7.8,90.8,98.7,58.4,41.6
8,2014-15,PHI,34,525,583,47.4,-2.5,384,427,47.3,-1.0,8.5,90.6,99.0,59.0,41.0
9,2015-16,TOT,35,470,492,48.9,-8.4,354,346,50.6,-5.8,6.7,93.3,100.,53.7,46.3
10,2015-16,PHI,35,47,75,38.5,-15.,37,58,38.9,-11.,3.8,95.9,99.8,41.5,58.5
11,2015-16,LAK,35,423,417,50.4,-7.5,317,288,52.4,-5.0,7.0,92.7,99.7,55.1,44.9
