,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,FLA,27,1094,1201,47.7,-5.5,850,955,47.1,-5.4,8.3,93.3,101.,48.3,51.7
2,2008-09,FLA,28,44,33,57.1,2.6,34,23,59.6,6.5,11.5,94.1,105.,38.1,61.9
3,2009-10,FLA,29,1045,1332,44.0,-2.8,806,962,45.6,-1.4,7.3,92.7,100.,40.0,60.0
4,2010-11,TOT,30,1083,1164,48.2,-3.6,793,877,47.5,-3.7,9.6,91.2,100.,44.8,55.2
5,2010-11,FLA,30,813,887,47.8,-5.3,606,663,47.8,-4.8,9.8,90.0,99.8,44.6,55.4
6,2010-11,CAR,30,270,277,49.4,-0.3,187,214,46.6,-2.0,9.0,94.9,104.,45.3,54.7
7,2011-12,CAR,31,1192,1336,47.2,-1.9,848,960,46.9,-1.6,7.9,91.9,99.9,40.0,60.0
8,2012-13,ANA,32,557,664,45.6,-4.5,396,486,44.9,-7.3,8.4,92.9,101.,49.0,51.0
9,2013-14,ANA,33,953,984,49.2,-3.3,723,729,49.8,-2.6,10.0,93.1,103.,48.6,51.4
10,2014-15,TOT,34,157,137,53.4,-2.2,109,103,51.4,-2.5,7.7,90.3,98.0,45.2,54.8
11,2014-15,ANA,34,106,83,56.1,-1.2,76,67,53.1,-2.5,9.3,91.1,100.,48.4,51.6
12,2014-15,MTL,34,51,54,48.6,-5.1,33,36,47.8,-4.1,4.5,88.9,93.4,38.7,61.3
