,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,ANA,27,1258,1151,52.2,-3.1,1000,959,51.0,-4.1,6.6,92.1,98.7,52.7,47.3
2,2008-09,ANA,28,320,309,50.9,-5.7,267,263,50.4,-5.6,9.6,90.4,100.,50.0,50.0
3,2009-10,TOR,29,1706,1476,53.6,-0.4,1264,1089,53.7,-0.2,6.1,91.2,97.4,52.9,47.1
4,2010-11,TOT,30,1336,1440,48.1,-1.6,958,1035,48.1,-1.5,9.2,90.4,99.6,51.1,48.9
5,2010-11,TOR,30,993,993,50.0,-0.6,695,694,50.0,0.3,8.9,90.3,99.3,49.5,50.5
6,2010-11,ANA,30,343,447,43.4,-4.6,263,341,43.5,-5.7,10.0,90.5,100.,54.7,45.3
7,2011-12,ANA,31,1403,1420,49.7,0.2,1063,1068,49.9,0.6,7.5,90.2,97.7,47.6,52.4
8,2012-13,ANA,32,795,819,49.3,0.1,585,584,50.0,-0.3,10.6,94.1,104.,47.4,52.6
9,2013-14,ANA,33,1238,1254,49.7,-2.0,948,926,50.6,-0.5,11.6,90.6,102.,49.6,50.4
10,2014-15,ANA,34,1112,1112,50.0,-1.5,835,835,50.0,-2.3,9.9,93.8,103.,48.4,51.6
11,2015-16,COL,35,1313,1714,43.4,-1.9,1013,1172,46.4,1.2,7.6,92.1,99.8,42.3,57.7
12,2016-17,COL,36,297,343,46.4,-3.5,228,245,48.2,-2.3,7.6,92.7,100.,42.9,57.1
