,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,CGY,28,1008,910,52.6,-2.1,773,736,51.2,-1.6,10.5,91.6,102.,54.0,46.0
2,2008-09,MTL,29,556,617,47.4,-1.6,393,458,46.2,-3.1,13.9,93.7,107.,46.4,53.6
3,2009-10,TBL,30,956,978,49.4,1.9,719,760,48.6,0.5,9.0,91.5,100.,56.6,43.4
4,2010-11,CGY,31,1078,1071,50.2,-1.7,804,774,51.0,-1.4,11.4,89.0,100.,55.9,44.1
5,2011-12,CGY,32,791,941,45.7,-4.1,585,700,45.5,-2.7,10.7,92.4,103.,50.6,49.4
6,2012-13,CGY,33,514,567,47.5,-3.8,385,418,47.9,-3.5,7.7,88.9,96.6,44.8,55.2
7,2013-14,COL,34,180,208,46.4,-6.2,136,151,47.4,-7.3,12.7,92.9,105.,42.1,57.9
8,2014-15,COL,35,941,1257,42.8,-1.4,677,902,42.9,-2.4,10.7,91.5,102.,45.5,54.5
9,2015-16,TOT,36,828,986,45.6,2.2,625,721,46.4,1.9,9.3,93.2,102.,54.9,45.1
10,2015-16,COL,36,643,757,45.9,3.4,483,543,47.1,3.1,8.5,92.7,101.,53.5,46.5
11,2015-16,ARI,36,185,229,44.7,-1.4,142,178,44.4,-1.8,11.7,94.8,106.,59.0,41.0
