,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,NSH,27,713,746,48.9,-3.8,539,590,47.7,-5.4,9.9,91.1,101.,51.1,48.9
2,2008-09,NSH,28,987,938,51.3,2.6,749,714,51.2,2.2,7.6,91.1,98.7,47.2,52.8
3,2009-10,NSH,29,1110,1087,50.5,-2.0,835,838,49.9,-2.4,7.7,92.0,99.7,41.1,58.9
4,2010-11,NSH,30,878,867,50.3,2.2,665,668,49.9,2.0,9.5,92.8,102.,42.3,57.7
5,2011-12,NSH,31,1064,1058,50.1,3.4,812,793,50.6,3.3,8.7,91.3,100.,45.6,54.4
6,2012-13,NSH,32,605,679,47.1,-1.7,465,498,48.3,-0.8,8.9,90.9,99.8,40.0,60.0
7,2013-14,TOT,33,1059,1080,49.5,-0.5,806,785,50.7,-0.6,7.9,89.4,97.3,49.2,50.8
8,2013-14,NSH,33,813,824,49.7,0.8,620,596,51.0,0.8,8.0,89.5,97.5,49.8,50.2
9,2013-14,DET,33,246,256,49.0,-4.6,186,189,49.6,-5.1,7.8,89.0,96.8,47.2,52.8
10,2014-15,OTT,34,687,707,49.3,-1.4,492,549,47.3,-2.0,7.3,94.3,101.,43.4,56.6
11,2015-16,BUF,35,427,520,45.1,-2.7,325,389,45.5,-2.1,7.0,91.3,98.3,50.7,49.3
