,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TOT,27,1089,970,52.9,1.3,808,748,51.9,-0.9,8.5,86.5,95.1,53.4,46.6
2,2007-08,TBL,27,951,847,52.9,2.7,710,642,52.5,1.0,8.0,86.2,94.2,52.0,48.0
3,2007-08,DAL,27,138,123,52.9,-5.6,98,106,48.0,-10.,12.3,88.6,100.,63.8,36.3
4,2008-09,DAL,28,710,714,49.9,-0.7,565,553,50.5,-1.0,10.6,88.4,99.0,48.4,51.6
5,2009-10,DAL,29,1155,1242,48.2,-1.9,882,953,48.1,-2.2,10.6,89.8,100.,49.5,50.5
6,2010-11,DAL,30,1041,1121,48.1,-0.8,798,847,48.5,0.5,10.7,92.8,103.,53.9,46.1
7,2011-12,NYR,31,1171,1240,48.6,-1.7,884,893,49.7,-3.2,8.6,91.3,99.9,54.5,45.5
8,2012-13,NYR,32,763,647,54.1,3.8,573,448,56.1,4.3,8.0,93.1,101.,63.2,36.8
9,2013-14,NYR,33,1347,1120,54.6,1.5,994,825,54.6,2.0,6.4,91.5,97.9,66.8,33.2
10,2014-15,CHI,34,1021,846,54.7,1.1,738,659,52.8,0.0,8.8,92.4,101.,69.9,30.1
11,2015-16,DET,35,806,667,54.7,3.6,585,539,52.0,2.1,6.4,94.3,100.,57.4,42.6
