,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2014-15,CGY,23,1,0,-1,0,0,0,0,0,0,0,0.0,4,0.0,4,18:10,4,2,0,0
2,2015-16,CBJ,24,1,0,-2,0,0,0,0,0,0,0,</td,0,</td,0,14:09,0,4,0,0
