,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2011-12,MIN,19,9,6,1,0,0,0,0,3,0,0,0.0,13,0.0,13,11:02,17,2,0,0
2,2013-14,MIN,21,5,2,-2,0,0,0,0,0,0,0,0.0,12,0.0,12,10:41,14,2,1,0
3,2015-16,MIN,23,3,7,-1,0,0,0,0,0,0,0,0.0,2,0.0,2,6:43,2,0,0,0
