,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2013-14,WSH,22,82,87,48.5,-0.5,60,69,46.5,-2.6,9.1,94.4,103.,48.5,51.5
2,2014-15,WSH,23,365,352,50.9,0.0,271,240,53.0,1.9,6.1,95.6,101.,48.6,51.4
3,2015-16,WSH,24,280,270,50.9,1.5,197,203,49.3,-0.6,7.2,92.9,100.,50.5,49.5
