,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2011-12,OTT,22,10,10,50.0,</td,8,8,50.0,</td,0.0,80.0,80.0,80.0,20.0
2,2012-13,OTT,23,41,36,53.2,2.0,25,25,50.0,-3.6,0.0,95.2,95.2,53.8,46.2
3,2013-14,OTT,24,307,247,55.4,-1.7,230,198,53.7,-0.9,4.5,95.2,99.7,53.8,46.2
4,2014-15,OTT,25,1003,903,52.6,3.1,727,681,51.6,3.8,10.9,92.1,103.,59.5,40.5
5,2015-16,OTT,26,1135,1122,50.3,4.0,816,847,49.1,3.5,9.9,91.1,101.,60.9,39.1
6,2016-17,OTT,27,276,281,49.6,3.3,206,212,49.3,0.9,8.0,92.5,100.,63.2,36.8
