,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2010-11,ANA,19,56,88,38.9,-13.,47,72,39.5,-11.,6.3,93.0,99.3,61.8,38.2
2,2011-12,ANA,20,168,178,48.6,1.5,123,132,48.2,0.2,13.1,91.9,105.,50.5,49.5
3,2012-13,ANA,21,393,398,49.7,1.5,295,295,50.0,0.2,10.0,91.2,101.,54.2,45.8
4,2013-14,ANA,22,703,748,48.4,-4.1,539,552,49.4,-3.1,11.3,92.0,103.,52.1,47.9
5,2014-15,ANA,23,670,639,51.2,0.4,500,482,50.9,-0.3,8.8,91.7,100.,49.8,50.2
6,2015-16,NJD,24,855,1019,45.6,-0.3,643,748,46.2,-0.5,8.3,94.1,102.,43.2,56.8
7,2016-17,NJD,25,214,260,45.1,-4.8,156,197,44.2,-6.0,11.1,92.9,104.,48.6,51.4
