,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,OTT,20,341,309,52.5,0.9,246,242,50.4,-1.0,8.0,92.0,100.,55.6,44.4
2,2008-09,OTT,21,738,733,50.2,-0.9,564,543,50.9,-0.7,6.7,91.7,98.4,48.2,51.8
3,2009-10,OTT,22,673,632,51.6,-1.6,493,457,51.9,-1.7,8.6,93.5,102.,53.0,47.0
4,2010-11,OTT,23,1019,1044,49.4,-1.3,737,794,48.1,-2.1,6.5,90.5,97.0,55.2,44.8
5,2011-12,OTT,24,1071,924,53.7,0.7,769,696,52.5,1.0,9.3,89.7,99.0,53.3,46.7
6,2012-13,CBJ,25,527,574,47.9,0.6,374,426,46.8,-0.7,7.5,94.9,102.,48.9,51.1
7,2013-14,CBJ,26,883,843,51.2,-0.8,673,628,51.7,0.0,9.5,91.4,100.,48.7,51.3
8,2014-15,CBJ,27,1098,1036,51.5,5.3,839,793,51.4,5.9,11.2,91.4,102.,49.9,50.1
9,2015-16,CBJ,28,945,862,52.3,5.8,703,637,52.5,5.3,7.2,90.3,97.5,51.6,48.4
10,2016-17,CBJ,29,308,279,52.5,3.8,229,206,52.6,4.5,8.4,92.1,100.,58.5,41.5
