,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,BUF,20,218,191,53.3,3.9,160,138,53.7,5.8,14.3,92.8,107.,53.2,46.8
2,2008-09,BUF,21,53,89,37.3,-11.,42,67,38.5,-5.9,0.0,93.8,93.8,35.0,65.0
3,2010-11,BUF,23,778,835,48.2,-4.1,603,612,49.6,-3.4,8.8,93.8,102.,50.5,49.5
4,2011-12,BUF,24,720,762,48.6,-2.2,511,562,47.6,-3.3,5.4,90.3,95.7,48.5,51.5
5,2012-13,BUF,25,464,677,40.7,-7.3,336,484,41.0,-5.8,9.3,93.5,102.,45.9,54.1
6,2013-14,BUF,26,787,1169,40.2,-6.4,577,851,40.4,-6.3,6.4,90.4,96.8,43.2,56.8
7,2014-15,BUF,27,727,1163,38.5,1.1,547,803,40.5,2.7,5.3,91.9,97.2,39.9,60.1
8,2015-16,TOT,28,519,528,49.6,1.1,401,403,49.9,2.4,6.2,94.4,100.,49.3,50.7
9,2015-16,BUF,28,416,407,50.5,3.3,327,322,50.4,4.0,6.4,94.8,101.,45.4,54.6
10,2015-16,WSH,28,103,121,46.0,-6.8,74,81,47.7,-3.2,5.4,92.6,97.9,67.2,32.8
