,name,url,height,weight,shot,pos,draft
43,Sebastian Wannstrom,/players/w/wannsse01.html,185,180,a,R,44
44,Ryan Spooner,/players/s/spoonry01.html,178,184,L,C,45
45,Martin Marincin,/players/m/marinma01.html,193,203,L,D,46
46,Tyler Toffoli,/players/t/toffoty01.html,185,200,R,C,47
47,Curtis Hamilton,/players/h/hamilcu01.html,188,208,a,L,48
48,Calvin Pickard,/players/p/pickaca01.html,185,200,a,G,49
49,Connor Brickley,/players/b/brickco01.html,183,190,L,C,50
50,Calle Jarnkrok,/players/j/jarnkca01.html,180,186,R,C,51
51,Phil Lane,/players/l/laneph01.html,ml>,ml>,a,R,52
52,Mark Alt,/players/a/altma01.html,193,201,a,D,53
53,Justin Holl,/players/h/hollju01.html,ml>,ml>,a,D,54
54,Petr Straka,/players/s/strakpe01.html,185,185,a,R,55
55,Johan Larsson,/players/l/larssjo02.html,180,200,L,L,56
56,Oscar Lindberg,/players/l/lindbos02.html,185,195,L,C,57
57,Kent Simpson,/players/s/simpske01.html,188,198,a,G,58
58,Jason Zucker,/players/z/zuckeja01.html,180,185,L,L,59
59,Stephen Johns,/players/j/johnsst03.html,193,225,R,D,60
60,Ryan Martindale,/players/m/martiry01.html,190,202,a,C,61
61,Greg McKegg,/players/m/mckeggr01.html,183,191,L,C,62
62,Brock Beukeboom,/players/b/beukebr01.html,ml>,ml>,a,D,63
63,Max Reinhart,/players/r/reinhma01.html,185,190,L,C,64
64,Kirill Kabanov,/players/k/kabanki01.html,ml>,ml>,a,L,65
65,Radko Gudas,/players/g/gudasra01.html,183,204,R,D,66
66,Danny Biega,/players/b/biegada01.html,183,205,a,D,67
67,Jerome Gauthier-Leduc,/players/g/gauthje02.html,188,196,a,D,68
68,Joe Basaraba,/players/b/basarjo01.html,ml>,ml>,a,R,69
69,Jordan Weal,/players/w/wealjo01.html,178,179,R,C,70
70,Michael Bournival,/players/b/bournmi01.html,180,196,a,L,71
71,Adam Janosik,/players/j/janosad01.html,ml>,ml>,a,D,72
72,Joey Leach,/players/l/leachjo01.html,ml>,ml>,a,D,73
73,Max Gardiner,/players/g/gardima01.html,ml>,ml>,a,C,74
74,Kevin Sundher,/players/s/sundhke01.html,ml>,ml>,a,C,75
75,Jakub Culek,/players/c/culekja01.html,ml>,ml>,a,L,76
76,Alexander Guptill,/players/g/guptial01.html,190,175,a,L,77
77,Taylor Aronson,/players/a/aronsta01.html,185,205,a,D,78
78,Sondre Olden,/players/o/oldenso01.html,ml>,ml>,a,C,79
79,Bryan Rust,/players/r/rustbr01.html,180,192,R,R,80
80,Louis-Marc Aubry,/players/a/aubrylo01.html,193,205,a,C,81
81,Jason Clark,/players/c/clarkja01.html,ml>,ml>,a,C,82
82,Matt MacKenzie,/players/m/mackema01.html,ml>,ml>,a,D,83
83,Scott Wedgewood,/players/w/wedgesc01.html,188,195,a,G,84
84,Austin Levi,/players/l/leviau01.html,ml>,ml>,a,D,85
85,Stanislav Galiev,/players/g/galiest01.html,185,187,R,R,86
86,Julian Melchiori,/players/m/melchju01.html,185,190,L,D,87
87,Max Gaede,/players/g/gaedema01.html,ml>,ml>,a,R,88
88,Michael Chaput,/players/c/chapumi01.html,188,204,L,C,89
89,Joakim Nordstrom,/players/n/nordsjo02.html,185,189,L,C,90
90,Jeremie Blain,/players/b/blainje01.html,190,195,a,D,91
91,Sam Brittain,/players/b/brittsa01.html,190,229,a,G,92
92,Ben Gallacher,/players/g/gallabe01.html,ml>,ml>,a,D,93
93,Brandon Archibald,/players/a/archibr01.html,ml>,ml>,a,D,94
94,Stephen Silas,/players/s/silasst01.html,ml>,ml>,a,D,95
95,Geoffrey Schemitsch,/players/s/schemge01.html,ml>,ml>,a,D,96
96,Craig Cunningham,/players/c/cunnicr01.html,178,184,R,R,97
97,Steven Shipley,/players/s/shiplst01.html,ml>,ml>,a,C,98
98,Joonas Donskoi,/players/d/donskjo01.html,183,180,R,R,99
99,Andrew Yogan,/players/y/yoganan01.html,190,201,a,C,100
100,Ivan Telegin,/players/t/telegiv01.html,ml>,ml>,a,L,101
101,Mathieu Corbeil,/players/c/corbema01.html,ml>,ml>,a,G,102
102,John Ramage,/players/r/ramagjo01.html,183,200,R,D,103
103,Jani Hakanpaa,/players/h/hakanja01.html,196,218,a,D,104
104,Justin Shugg,/players/s/shuggju01.html,180,185,a,L,105
105,Marcus Sorensen,/players/s/sorenma01.html,ml>,ml>,a,R,106
106,Sami Aittokallio,/players/a/aittosa01.html,185,174,a,G,107
107,Bill Arnold,/players/a/arnolbi01.html,183,218,a,C,108
108,Alex Theriau,/players/t/therial01.html,ml>,ml>,a,D,109
109,Tom Kuhnhackl,/players/k/kuhnhto01.html,188,196,L,R,110
110,Teemu Pulkkinen,/players/p/pulkkte01.html,180,183,R,R,111
111,Philipp Grubauer,/players/g/grubaph01.html,185,182,a,G,112
112,Mark MacMillan,/players/m/macmima01.html,ml>,ml>,a,F,113
113,Joe Faust,/players/f/faustjo01.html,ml>,ml>,a,D,114
114,Patrick McNally,/players/m/mcnalpa01.html,ml>,ml>,a,D,115
115,Petter Granberg,/players/g/granbpe01.html,190,200,R,D,116
116,Morgan Ellis,/players/e/ellismo01.html,185,207,R,D,117
117,Jimmy Mullin,/players/m/mulliji01.html,ml>,ml>,a,R,118
118,Tye McGinn,/players/m/mcginty01.html,190,207,L,L,119
119,Rob Flick,/players/f/flickro01.html,188,208,a,C,120
120,Tyler Bunz,/players/b/bunzty01.html,185,205,a,G,121
121,Chris Wagner,/players/w/wagnech01.html,183,195,R,C,122
122,Zach Hyman,/players/h/hymanza01.html,185,197,R,C,123
123,Austin Madaisky,/players/m/madaiau01.html,188,188,a,D,124
124,Tony Dehart,/players/d/deharto01.html,ml>,ml>,a,D,125
125,Patrick Cehlin,/players/c/cehlipa01.html,ml>,ml>,a,R,126
126,Cody Ferriero,/players/f/ferrico01.html,ml>,ml>,a,C,127
127,Fredrik Pettersson-Wentzel,/players/p/pettefr02.html,ml>,ml>,a,G,128
128,Freddie Hamilton,/players/h/hamilfr01.html,185,195,R,C,129
129,Jason Wilson,/players/w/wilsoja01.html,ml>,ml>,a,L,130
130,John Klingberg,/players/k/klingjo01.html,188,180,R,D,131
131,Tim Heed,/players/h/heedti01.html,ml>,ml>,a,D,132
132,Micheal Ferland,/players/f/ferlami01.html,188,208,L,L,133
133,Cody Beach,/players/b/beachco01.html,196,190,a,R,134
134,Justin Florek,/players/f/floreju01.html,193,199,a,L,135
135,Isaac MacLeod,/players/m/macleis01.html,ml>,ml>,a,D,136
136,Troy Rutkowski,/players/r/rutkotr01.html,ml>,ml>,a,D,137
137,Louis Domingue,/players/d/dominlo01.html,190,210,a,G,138
138,Luke Walker,/players/w/walkelu01.html,ml>,ml>,a,R,139
139,Kenny Agostino,/players/a/agostke01.html,183,202,L,L,140
140,Petr Mrazek,/players/m/mrazepe01.html,188,183,a,G,141
141,Caleb Herbert,/players/h/herbeca01.html,180,185,a,C,142
142,Gregg Sutch,/players/s/sutchgr01.html,ml>,ml>,a,R,143
143,Sam Carrick,/players/c/carrisa01.html,183,188,R,C,144
144,Adam Polasek,/players/p/polasad01.html,ml>,ml>,a,D,145
145,Daniel Brodin,/players/b/brodida01.html,ml>,ml>,a,L,146
146,Brendan Gallagher,/players/g/gallabr01.html,175,184,R,R,147
147,Kevin Gravel,/players/g/graveke01.html,193,185,L,D,148
148,Michael Parks,/players/p/parksmi01.html,183,198,a,R,149
149,Yasin Cisse,/players/c/cisseya01.html,ml>,ml>,a,R,150
150,Mirko Hoefflin,/players/h/hoeffmi02.html,ml>,ml>,a,C,151
151,Joe Rogalski,/players/r/rogaljo01.html,ml>,ml>,a,D,152
152,Corey Durocher,/players/d/durocco01.html,ml>,ml>,a,L,153
153,Dalton Prout,/players/p/proutda01.html,190,230,R,D,154
154,Kendall McFaull,/players/m/mcfauke01.html,ml>,ml>,a,D,155
155,Brendan O'Donnell,/players/o/odonnbr01.html,ml>,ml>,a,C,156
156,Jesper Fast,/players/f/fastje01.html,183,188,R,R,157
157,Maxim Kitsyn,/players/k/kitsyma01.html,190,207,a,L,158
158,Johan Gustafsson,/players/g/gustajo02.html,168,143,a,G,159
159,Tanner Lane,/players/l/laneta01.html,ml>,ml>,a,C,160
160,Andreas Dahlstrom,/players/d/dahlsan01.html,ml>,ml>,a,C,161
161,Brandon Davidson,/players/d/davidbr01.html,188,210,L,D,162
162,Konrad Abeltshauser,/players/a/abeltko01.html,196,225,a,D,163
163,Stephen Macaulay,/players/m/macaust01.html,ml>,ml>,a,L,164
164,Zane Gothberg,/players/g/gothbza01.html,ml>,ml>,a,G,165
165,Drew Czerwonka,/players/c/czerwdr01.html,ml>,ml>,a,L,166
166,Tyler Stahl,/players/s/stahlty01.html,ml>,ml>,a,D,167
167,Anthony Bitetto,/players/b/bitetan01.html,185,210,L,D,168
168,Sebastian Owuya,/players/o/owuyase01.html,ml>,ml>,a,D,169
169,Reid McNeill,/players/m/mcneire01.html,183,210,a,D,170
170,Brooks Macek,/players/m/macekbr01.html,ml>,ml>,a,C,171
171,Alex Friesen,/players/f/friesal01.html,175,186,L,C,172
172,Cedrick Henley,/players/h/henlece01.html,ml>,ml>,a,L,173
173,Maxime Clermont,/players/c/clermma01.html,ml>,ml>,a,G,174
174,Jonathan Iilahti,/players/i/iilahjo01.html,ml>,ml>,a,G,175
175,Samuel Carrier,/players/c/carrisa02.html,ml>,ml>,a,D,176
176,Kevin Lind,/players/l/lindke01.html,ml>,ml>,a,D,177
177,Mark Stone,/players/s/stonema01.html,190,205,R,R,178
178,Nick Luukko,/players/l/luukkni01.html,ml>,ml>,a,D,179
179,Nick Mattson,/players/m/mattsni01.html,ml>,ml>,a,D,180
180,Kristians Pelss,/players/p/pelsskr01.html,ml>,ml>,a,L,181
181,Josh Nicholls,/players/n/nichojo01.html,ml>,ml>,a,R,182
182,R.J. Boyd,/players/b/boydr.01.html,ml>,ml>,a,D,183
183,Martin Ouellette,/players/o/ouellma02.html,ml>,ml>,a,G,184
184,Cody Rosen,/players/r/rosenco01.html,ml>,ml>,a,G,185
185,Teigan Zahn,/players/z/zahnte01.html,ml>,ml>,a,D,132
186,Frederik Andersen,/players/a/anderfr01.html,193,220,a,G,187
187,Lee Moffie,/players/m/moffile01.html,ml>,ml>,a,D,188
188,Dylen McKinlay,/players/m/mckindy01.html,ml>,ml>,a,R,189
189,Randy McNaught,/players/m/mcnaura01.html,ml>,ml>,a,R,190
190,Mac Carruth,/players/c/carruma01.html,ml>,ml>,a,G,191
191,Brett Perlini,/players/p/perlibr02.html,ml>,ml>,a,C,192
192,Patrick Holland,/players/h/hollapa01.html,183,167,a,R,193
193,David Elsner,/players/e/elsneda01.html,ml>,ml>,a,L,194
194,Maxim Chudinov,/players/c/chudima01.html,ml>,ml>,a,D,195
195,Bryce Aneloski,/players/a/anelobr01.html,ml>,ml>,a,D,196
196,Luke Moffatt,/players/m/moffalu01.html,ml>,ml>,a,C,197
197,Joonas Rask,/players/r/raskjo01.html,178,176,R,C,198
198,Peter Stoykewych,/players/s/stoykpe01.html,ml>,ml>,a,D,199
199,Chris Crane,/players/c/cranech01.html,ml>,ml>,a,R,200
200,Ben Marshall,/players/m/marshbe02.html,ml>,ml>,a,D,201
201,Kellen Jones,/players/j/joneske02.html,ml>,ml>,a,F,202
202,Christian Isackson,/players/i/isackch01.html,ml>,ml>,a,R,203
203,Mauro Jorg,/players/j/jorgma01.html,ml>,ml>,a,L,204
204,Sawyer Hannay,/players/h/hannasa01.html,ml>,ml>,a,D,205
205,Ricard Blidstrand,/players/b/blidsri01.html,ml>,ml>,a,D,206
206,John Westin,/players/w/westijo01.html,ml>,ml>,a,L,207
207,Riley Boychuk,/players/b/boychri01.html,ml>,ml>,a,L,208
208,Brendan Ranford,/players/r/ranfobr01.html,178,182,a,L,209
209,Zach Trotman,/players/t/trotmza01.html,190,217,R,D,210
210,Jonathan Toews,/players/t/toewsjo01.html,188,201,L,C,3
