,name,url,height,weight,shot,pos,draft
156,Jerry D'Amigo,/players/d/damigje01.html,180,208,a,R,158
157,Curtis McKenzie,/players/m/mckencu01.html,188,192,L,L,159
158,Corey Cowick,/players/c/cowicco01.html,ml>,ml>,a,L,160
159,Darcy Kuemper,/players/k/kuempda01.html,196,212,a,G,161
160,Jaroslav Janus,/players/j/janusja01.html,ml>,ml>,a,G,162
161,Jere Sallinen,/players/s/sallije01.html,ml>,ml>,a,R,163
162,Connor Knapp,/players/k/knappco01.html,198,206,a,G,164
163,Scott Timmins,/players/t/timmisc01.html,180,191,a,C,165
164,Scott Valentine,/players/v/valensc01.html,ml>,ml>,a,D,166
165,Anton Blomqvist,/players/b/blomqan01.html,ml>,ml>,a,D,167
166,David Shields,/players/s/shielda01.html,190,204,a,D,168
167,Dustin Walsh,/players/w/walshdu01.html,ml>,ml>,a,C,169
168,Dan Maggio,/players/m/maggida01.html,ml>,ml>,a,D,170
169,Joni Ortio,/players/o/ortiojo01.html,185,190,a,G,171
170,Eric Wellwood,/players/w/wellwer01.html,180,180,L,L,172
171,Joe Cannata,/players/c/cannajo01.html,185,200,a,G,173
172,Ashton Bernard,/players/b/bernaas01.html,ml>,ml>,a,L,174
173,Garrett Mitchell,/players/m/mitchga01.html,180,186,a,R,175
174,Tyler Randell,/players/r/randety01.html,185,198,R,R,176
175,David Pacan,/players/p/pacanda01.html,ml>,ml>,a,C,177
176,Rasmus Rissanen,/players/r/rissara01.html,190,217,a,D,178
177,Brandon Kozun,/players/k/kozunbr01.html,173,167,a,R,179
178,Mitch Callahan,/players/c/callami01.html,183,190,a,R,180
179,Viktor Ekbom,/players/e/ekbomvi01.html,ml>,ml>,a,D,181
180,Erik Haula,/players/h/haulaer01.html,183,193,L,L,182
181,Kirill Gotovets,/players/g/gotovki01.html,ml>,ml>,a,D,183
182,Gus Young,/players/y/younggu01.html,188,200,a,D,184
183,Levko Koper,/players/k/koperle01.html,ml>,ml>,a,L,185
184,Jordan Nolan,/players/n/nolanjo01.html,190,219,L,C,186
185,Steven Anthony,/players/a/anthost01.html,ml>,ml>,a,L,187
186,Barron Smith,/players/s/smithba02.html,ml>,ml>,a,D,188
187,Marek Viedensky,/players/v/viedema01.html,ml>,ml>,a,C,189
188,Brad Peltz,/players/p/peltzbr01.html,ml>,ml>,a,L,190
189,Michael Sdao,/players/s/sdaomi01.html,193,221,a,D,191
190,Cam Reid,/players/r/reidca01.html,ml>,ml>,a,C,192
191,Anthony Hamburg,/players/h/hambuan01.html,ml>,ml>,a,C,193
192,Maxime Legault,/players/l/legauma01.html,ml>,ml>,a,R,194
193,Paul Phillips,/players/p/phillpa01.html,ml>,ml>,a,D,195
194,Oliver Lauridsen,/players/l/lauriol01.html,198,220,a,D,196
195,Kyle Neuber,/players/n/neubeky01.html,ml>,ml>,a,R,197
196,Nic Dowd,/players/d/dowdni01.html,185,175,R,C,198
197,Michael Cichy,/players/c/cichymi01.html,ml>,ml>,a,C,199
198,Mikhail Pashnin,/players/p/pashnmi01.html,ml>,ml>,a,D,200
199,Gaelan Patterson,/players/p/pattega01.html,ml>,ml>,a,C,201
200,Max Tardy,/players/t/tardyma01.html,ml>,ml>,a,C,202
201,Jordan Samuels-Thomas,/players/s/samuejo01.html,ml>,ml>,a,L,203
202,Curtis Gedig,/players/g/gedigcu01.html,190,201,a,D,204
203,Benjamin Casavant,/players/c/casavbe01.html,ml>,ml>,a,L,205
204,Ben Sexton,/players/s/sextobe01.html,180,182,a,C,206
205,Dominik Bielke,/players/b/bielkdo01.html,ml>,ml>,a,D,207
206,Tommi Kivisto,/players/k/kivisto01.html,ml>,ml>,a,D,208
207,David Gilbert,/players/g/gilbeda01.html,ml>,ml>,a,C,209
208,Adam Almqvist,/players/a/almqvad01.html,180,174,a,D,210
209,Petteri Simila,/players/s/similpe01.html,ml>,ml>,a,G,211
