,name,url,height,weight,shot,pos,draft
67,Blake Speers,/players/s/speerbl01.html,180,181,R,C,67t
68,Martins Dzierkals,/players/d/dzierma01.html,180,169,L,L,68t
69,Keegan Kolesar,/players/k/koleske01.html,185,217,R,R,69t
70,Felix Sandstrom,/players/s/sandsfe01.html,188,191,a,G,70t
71,Jean-Christophe Beaudin,/players/b/beaudje01.html,185,181,R,C,71s
72,Anthony Cirelli,/players/c/cirelan01.html,180,160,L,C,72n
73,Vili Saarijarvi,/players/s/saarivi01.html,175,163,R,D,73r
74,Alexander Dergachyov,/players/d/dergaal01.html,193,200,L,C,74t
75,Daniel Vladar,/players/v/vladada01.html,196,185,a,G,75t
76,Adin Hill,/players/h/hillad01.html,190,198,a,G,76t
77,Samuel Montembeault,/players/m/montesa01.html,188,173,a,G,77t
78,Erik Foley,/players/f/foleyer01.html,180,185,L,L,78t
79,Sergey Zborovskiy,/players/z/zborose01.html,190,198,L,D,79t
80,Brent Gates,/players/g/gatesbr01.html,185,196,L,C,80t
81,Brendan Warren,/players/w/warrebr01.html,183,191,L,L,81s
82,Mitchell Vande Sompel,/players/v/vandemi01.html,178,182,L,D,82n
83,Jens Looke,/players/l/lookeje01.html,183,180,R,R,83r
84,Deven Sideroff,/players/s/siderde01.html,180,171,R,R,84t
85,Thomas Novak,/players/n/novakth01.html,183,179,L,C,85t
86,Mike Robinson,/players/r/robinmi01.html,188,195,a,G,86t
87,Lukas Vejdemo,/players/v/vejdelu01.html,188,194,L,C,87t
88,Thomas Schemitsch,/players/s/schemth01.html,190,205,R,D,88t
89,Aleksi Saarela,/players/s/saareal01.html,178,198,L,C,89t
90,Matej Tomek,/players/t/tomekma01.html,188,180,a,G,90t
91,Dennis Gilbert,/players/g/gilbede01.html,188,201,L,D,91s
92,William Borgen,/players/b/borgewi01.html,185,189,R,D,92n
93,Callum Booth,/players/b/boothca01.html,188,199,a,G,93r
94,Adam Musil,/players/m/musilad01.html,188,202,R,C,94t
95,Jesper Lindgren,/players/l/lindgje01.html,180,161,R,D,95t
96,Nicolas Roy,/players/r/royni01.html,193,195,R,C,96t
97,Colton White,/players/w/whiteco03.html,183,182,L,D,97t
98,Samuel Dove-McFalls,/players/d/dovemsa01.html,188,207,L,L,98t
99,Austin Wagner,/players/w/wagneau01.html,185,178,L,L,99t
100,Anthony Richard,/players/r/richaan01.html,175,163,L,C,100
101,Andrei Mironov,/players/m/mironan01.html,188,194,L,D,101
102,Denis Malgin,/players/m/malgide01.html,173,163,R,C,102
103,Chris Martenet,/players/m/martech01.html,201,198,L,D,103
104,Mikhail Vorobyov,/players/v/vorobmi01.html,188,194,L,C,104
105,Jesse Gabrielle,/players/g/gabrije01.html,178,205,L,L,105
106,Adam Helewka,/players/h/helewad01.html,185,201,L,L,106
107,Christian Wolanin,/players/w/wolanch01.html,185,185,L,D,107
108,Michael Spacek,/players/s/spacemi01.html,180,187,R,R,108
109,Filip Ahl,/players/a/ahlfi01.html,190,211,L,L,109
110,Joren Van Pottelberghe,/players/v/vanpojo01.html,188,187,a,G,110
111,Ales Stezka,/players/s/stezkal01.html,190,178,a,G,111
112,Parker Wotherspoon,/players/w/wothepa01.html,183,171,L,D,112
113,Brad Morrison,/players/m/morribr03.html,180,154,L,C,113
114,Dmitry Zhukenov,/players/z/zhukedm01.html,180,169,R,C,114
115,Alexandre Carrier,/players/c/carrial01.html,180,174,R,D,115
116,Glenn Gawdin,/players/g/gawdigl01.html,183,191,R,C,116
117,Caleb Jones,/players/j/jonesca01.html,180,194,L,D,117
118,Jonne Tammela,/players/t/tammejo01.html,178,180,L,R,118
119,Daniel Bernhardt,/players/b/bernhda01.html,190,191,L,R,119
120,Mathieu Joseph,/players/j/josepma01.html,183,166,R,R,120
121,Ryan Shea,/players/s/sheary01.html,183,175,L,D,121
122,Devante Stephens,/players/s/stephde01.html,185,171,L,D,122
123,Conor Garland,/players/g/garlaco01.html,173,163,R,R,123
124,Ethan Bear,/players/b/bearet01.html,180,200,R,D,124
125,Dmytro Timashov,/players/t/timasdm01.html,175,192,L,L,125
126,Luke Stevens,/players/s/stevelu01.html,190,192,L,L,126
127,Niko Mikkola,/players/m/mikkoni01.html,193,185,L,D,127
128,David Kase,/players/k/kaseda01.html,175,159,L,R,128
129,Sam Ruopp,/players/r/ruoppsa01.html,190,179,L,D,129
130,Karlis Cukste,/players/c/cukstka01.html,188,203,L,D,130
131,Matthew Bradley,/players/b/bradlma02.html,180,187,R,C,131
132,Karch Bachman,/players/b/bachmka01.html,178,175,L,L,132
133,Joseph Cecconi,/players/c/ceccojo01.html,188,209,R,D,133
134,Matt Schmalz,/players/s/schmama01.html,198,209,R,R,134
135,Kirill Kaprizov,/players/k/kapriki01.html,175,185,L,L,135
136,Pavel Karnaukhov,/players/k/karnapa01.html,188,194,L,L,136
137,Dominik Simon,/players/s/simondo01.html,180,176,L,C,137
138,Spencer Smallman,/players/s/smallsp01.html,183,184,R,R,138
139,Christian Jaros,/players/j/jarosch01.html,190,201,R,D,139
140,Chase Pearson,/players/p/pearsch01.html,188,189,L,C,140
141,Veeti Vainio,/players/v/vainive01.html,185,169,R,D,141
142,Rudolfs Balcers,/players/b/balceru01.html,180,165,L,L,142
143,Connor Hobbs,/players/h/hobbsco01.html,183,187,R,D,143
144,Carl Neill,/players/n/neillca01.html,185,213,R,D,144
145,Karel Vejmelka,/players/v/vejmeka01.html,190,202,a,G,145
146,Luke Opilka,/players/o/opilklu01.html,185,192,a,G,146
147,Ryan Pilon,/players/p/pilonry01.html,188,206,L,D,147
148,Troy Terry,/players/t/terrytr01.html,178,160,R,C,148
149,Adam Gaudette,/players/g/gaudead01.html,183,170,R,C,149
150,Ryan Zuhlsdorf,/players/z/zuhlsry01.html,180,188,L,D,150
151,Radovan Bondra,/players/b/bondrra01.html,196,220,L,R,151
152,Giorgio Estephan,/players/e/estepgi01.html,183,188,R,C,152
153,Kristian Oldham,/players/o/oldhakr01.html,188,203,a,G,153
154,John Marino,/players/m/marinjo01.html,183,171,R,D,154
155,Stephen Desrocher,/players/d/desrost01.html,190,198,L,D,155
156,Jake Massie,/players/m/massija01.html,183,172,L,D,156
157,Brett Seney,/players/s/seneybr01.html,173,156,L,L,157
158,Cooper Marody,/players/m/marodco01.html,183,173,R,C,158
159,Vladislav Gavrikov,/players/g/gavrivl01.html,188,205,L,D,159
160,Adam Parsells,/players/p/parsead01.html,196,192,L,D,160
161,Sergei Boikov,/players/b/boikose01.html,185,195,L,D,161
162,Christopher Wilkie,/players/w/wilkich01.html,180,199,R,R,162
163,Markus Ruusu,/players/r/ruusuma01.html,188,174,a,G,163
164,Roy Radke,/players/r/radkero01.html,188,203,R,R,164
165,Cameron Hughes,/players/h/hugheca01.html,180,163,L,C,165
166,Andrew Mangiapane,/players/m/mangian01.html,178,170,L,L,166
167,Frederik Tiffels,/players/t/tiffefr01.html,183,192,L,L,167
168,Mason Appleton,/players/a/applema01.html,185,193,R,C,168
169,David Cotton,/players/c/cottoda01.html,188,200,L,C,169
170,Patrick Holway,/players/h/holwapa01.html,193,200,R,D,170
171,Nicholas Boka,/players/b/bokani01.html,183,197,R,D,171
172,Andong Song,/players/s/songan01.html,183,161,a,D,172
173,Colby Williams,/players/w/willico01.html,180,191,R,D,173
174,Lukas Jasek,/players/j/jaseklu01.html,180,165,R,R,174
175,Tyler Moy,/players/m/moyty01.html,183,195,R,C,175
176,Liam Dunda,/players/d/dundali01.html,193,212,L,L,176
177,Simon Bourque,/players/b/bourqsi01.html,183,184,L,D,177
178,Steven Ruggiero,/players/r/ruggist01.html,188,200,L,D,178
179,Garrett Metcalf,/players/m/metcaga01.html,188,181,a,G,179
180,Bokondji Imama,/players/i/imamabo01.html,185,214,L,L,180
181,Joni Tuulola,/players/t/tuulojo01.html,188,180,L,D,181
182,Ivan Chukarov,/players/c/chukaiv01.html,188,190,L,D,182
183,Erik Kallgren,/players/k/kallger01.html,180,157,a,G,183
184,Adam Huska,/players/h/huskaad01.html,190,189,a,G,184
185,Nikita Korostelev,/players/k/korosni01.html,185,195,R,R,185
186,Steven Lorentz,/players/l/lorenst01.html,188,191,L,C,186
187,Chaz Reddekopp,/players/r/reddech01.html,190,219,L,D,187
188,Ivan Fedotov,/players/f/fedotiv01.html,198,191,a,G,188
189,Markus Nutivaara,/players/n/nutivma01.html,183,174,L,D,189
190,Marcus Vela,/players/v/velama01.html,183,204,R,C,190
191,Gustav Olhaver,/players/o/olhavgu01.html,198,213,L,C,191
192,Patrick Shea,/players/s/sheapa02.html,178,186,R,C,192
193,John Kupsky,/players/k/kupskjo01.html,196,210,a,G,193
194,Matt Roy,/players/r/royma04.html,183,200,R,L,194
195,Jack Becker,/players/b/beckeja01.html,190,188,R,C,195
196,Riley Bruce,/players/b/bruceri01.html,198,205,R,D,196
197,Nikita Pavlychev,/players/p/pavlyni01.html,201,200,L,C,197
198,Sami Niku,/players/n/nikusa01.html,183,176,L,D,198
199,Joel Daccord,/players/d/daccojo01.html,188,197,a,G,199
200,Adam Marsh,/players/m/marshad01.html,183,160,L,L,200
201,Gustav Bouramman,/players/b/bouragu01.html,180,184,R,D,201
202,Petter Hansson,/players/h/hansspe01.html,185,187,L,D,202
203,Matteo Gennaro,/players/g/gennama01.html,188,187,L,C,203
204,Jack Sadek,/players/s/sadekja01.html,185,185,R,D,204
205,Evan Smith,/players/s/smithev01.html,198,174,a,G,205
206,Ryan Bednard,/players/b/bednary01.html,190,179,a,G,206
207,Jeremiah Addison,/players/a/addisje01.html,180,182,L,L,207
208,Miroslav Svoboda,/players/s/svobomi01.html,190,176,a,G,208
209,Ziyat Paigin,/players/p/paigizi01.html,198,209,L,D,209
210,Tate Olson,/players/o/olsonta01.html,188,174,L,D,210
211,John Dahlstrom,/players/d/dahlsjo01.html,180,189,L,R,211
