,name,url,height,weight,shot,pos,draft
127,Daniel Gunnarsson,/players/g/gunnada01.html,ml>,ml>,a,D,128
128,Brendan Woods,/players/w/woodsbr01.html,193,210,L,L,129
129,Connor Hellebuyck,/players/h/helleco01.html,193,207,a,G,130
130,Seth Griffith,/players/g/griffse01.html,175,192,R,C,131
131,Michael Clarke,/players/c/clarkmi01.html,ml>,ml>,a,C,132
132,Logan Nelson,/players/n/nelsolo01.html,ml>,ml>,a,C,133
133,Branden Troock,/players/t/troocbr01.html,188,194,a,R,134
134,Graham Black,/players/b/blackgr01.html,ml>,ml>,a,C,135
135,Robert Baillargeon,/players/b/baillro01.html,ml>,ml>,a,C,136
136,Connor Carrick,/players/c/carrico01.html,180,185,R,D,137
137,Daniel O'Regan,/players/o/oregada01.html,ml>,ml>,a,C,138
138,Garret Ross,/players/r/rossga01.html,183,180,a,L,139
139,Michael McKee,/players/m/mckeemi02.html,ml>,ml>,a,D,140
140,Reece Willcox,/players/w/willcre01.html,ml>,ml>,a,D,141
141,Thomas Spelling,/players/s/spellth01.html,ml>,ml>,a,R,142
142,Clark Seymour,/players/s/seymocl01.html,ml>,ml>,a,D,143
143,Henri Kiviaho,/players/k/kiviahe01.html,ml>,ml>,a,G,144
144,Cody Payne,/players/p/payneco01.html,188,202,R,R,145
145,Francois Tremblay,/players/t/trembfr01.html,ml>,ml>,a,G,146
146,Ben Hutton,/players/h/huttobe01.html,188,183,L,D,147
147,Niklas Tikkinen,/players/t/tikkini01.html,ml>,ml>,a,D,148
148,Travis Brown,/players/b/browntr01.html,ml>,ml>,a,D,149
149,Alexander Kerfoot,/players/k/kerfoal01.html,ml>,ml>,a,C,150
150,Colin Miller,/players/m/milleco02.html,185,196,R,D,151
151,Daniel Zaar,/players/z/zaarda01.html,ml>,ml>,a,R,152
152,John McCarron,/players/m/mccarjo02.html,ml>,ml>,a,R,153
153,Erik Nystrom,/players/n/nystrer02.html,ml>,ml>,a,L,154
154,Jesse Graham,/players/g/grahaje01.html,183,176,a,D,155
155,Connor Brown,/players/b/brownco02.html,180,160,R,R,156
156,Ryan Rupert,/players/r/ruperry01.html,173,186,a,C,157
157,Christoph Bertschy,/players/b/bertsch02.html,178,189,R,C,158
158,Collin Olson,/players/o/olsonco01.html,ml>,ml>,a,G,159
159,Ryan Olsen,/players/o/olsenry01.html,ml>,ml>,a,C,160
160,Jake Dotchin,/players/d/dotchja01.html,190,207,a,D,161
161,Joseph Blandisi,/players/b/blandjo01.html,183,200,L,C,162
162,Linus Ullmark,/players/u/ullmali01.html,190,198,a,G,163
163,Simon Fernholm,/players/f/fernhsi01.html,ml>,ml>,a,D,164
164,Coda Gordon,/players/g/gordoco01.html,ml>,ml>,a,L,165
165,Francois Brassard,/players/b/brassfr01.html,ml>,ml>,a,G,166
166,Riley Barber,/players/b/barberi01.html,ml>,ml>,a,R,167
167,Clifford Watson,/players/w/watsocl01.html,ml>,ml>,a,D,168
168,Vincent Hinostroza,/players/h/hinosvi01.html,175,175,R,C,169
169,James De Haas,/players/d/dehaaja01.html,ml>,ml>,a,D,170
170,Tomas Hyka,/players/h/hykato01.html,ml>,ml>,a,R,171
171,Max Gortz,/players/g/gortzma01.html,ml>,ml>,a,R,172
172,Anton Zlobin,/players/z/zlobian01.html,180,189,a,R,173
173,Francis Beauvillier,/players/b/beauvfr01.html,ml>,ml>,a,C,174
174,Matthew Benning,/players/b/bennima01.html,ml>,ml>,a,D,175
175,Petteri Lindbohm,/players/l/lindbpe02.html,190,198,L,D,176
176,Wesley Myron,/players/m/myronwe01.html,ml>,ml>,a,L,177
177,Hunter Fejes,/players/f/fejeshu01.html,ml>,ml>,a,L,178
178,Marek Mazanec,/players/m/mazanma01.html,193,197,a,G,179
179,Artur Gavrus,/players/g/gavruar01.html,ml>,ml>,a,C,180
180,Paul Ladue,/players/l/laduepa01.html,ml>,ml>,a,D,181
181,Gianluca Curcuruto,/players/c/curcugi01.html,ml>,ml>,a,D,182
182,Dmitry Sinitsyn,/players/s/sinitdm01.html,ml>,ml>,a,D,183
183,Marek Langhamer,/players/l/langhma01.html,188,184,a,G,184
184,Jake Bischoff,/players/b/bischja01.html,ml>,ml>,a,D,185
185,Matthew Deblouw,/players/d/debloma01.html,ml>,ml>,a,C,186
186,Kenton Helgesen,/players/h/helgeke01.html,188,186,a,L,187
187,Louis Nanne,/players/n/nannelo02.html,ml>,ml>,a,L,188
188,Brendan Collier,/players/c/collibr01.html,ml>,ml>,a,L,189
189,Jamie Phillips,/players/p/phillja01.html,ml>,ml>,a,G,190
190,Brandon Whitney,/players/w/whitnbr01.html,ml>,ml>,a,G,191
191,Colin Smith,/players/s/smithco01.html,178,162,a,C,192
192,Brady Austin,/players/a/austibr01.html,ml>,ml>,a,D,193
193,Jonatan Nielsen,/players/n/nielsjo01.html,ml>,ml>,a,D,194
194,Christian Djoos,/players/d/djoosch01.html,ml>,ml>,a,D,195
195,Mikael Wikstrand,/players/w/wikstmi01.html,ml>,ml>,a,D,196
196,Jaynen Rissling,/players/r/risslja01.html,193,222,a,D,197
197,Joakim Ryan,/players/r/ryanjo02.html,ml>,ml>,a,D,198
198,Matt Tomkins,/players/t/tomkima01.html,ml>,ml>,a,G,199
199,Rasmus Bodin,/players/b/bodinra01.html,ml>,ml>,a,L,200
200,Valeri Vasiliev,/players/v/vasilva01.html,ml>,ml>,a,D,201
201,Nikita Gusev,/players/g/gusevni01.html,ml>,ml>,a,L,202
202,Sergey Kostenko,/players/k/kostese01.html,ml>,ml>,a,G,203
203,Judd Peterson,/players/p/peterju02.html,ml>,ml>,a,C,204
204,Colton Hargrove,/players/h/hargrco01.html,ml>,ml>,a,L,205
205,Tyrel Seaman,/players/s/seamaty01.html,ml>,ml>,a,C,206
206,Matthew Beattie,/players/b/beattma01.html,ml>,ml>,a,L,207
207,Justin Hache,/players/h/hacheju01.html,188,180,a,D,208
208,Viktor Loov,/players/l/loovvi01.html,185,187,L,D,209
209,Jaycob Megna,/players/m/megnaja02.html,ml>,ml>,a,D,210
210,Nick Ebert,/players/e/ebertni01.html,183,203,a,D,211

