,name,url,height,weight,shot,pos,draft
72,Brett Lernout,/players/l/lernobr01.html,193,213,R,D,73r
73,Brycen Martin,/players/m/martibr01.html,185,195,L,D,74t
74,Alexander Peters,/players/p/peteral01.html,190,207,L,D,75t
75,Elvis Merzlikins,/players/m/merzlel01.html,190,187,L,G,76t
76,Blake Siebenaler,/players/s/siebebl01.html,183,192,R,D,77t
77,Ilya Sorokin,/players/s/sorokil01.html,188,167,L,G,78t
78,Brayden Point,/players/p/pointbr01.html,175,160,R,C,79t
79,Louis Belpedio,/players/b/belpelo01.html,178,193,R,D,80t
80,Dylan Sadowy,/players/s/sadowdy01.html,180,183,a,L,81s
81,Jake Walman,/players/w/walmaja01.html,183,170,L,D,82n
82,Matheson Iacopelli,/players/i/iacopma01.html,185,192,L,R,83r
83,Kyle Wood,/players/w/woodky01.html,190,195,a,D,84t
84,Keegan Iverson,/players/i/iverske01.html,183,219,R,C,85t
85,Mark Friedman,/players/f/friedma01.html,178,185,R,D,86t
86,Anton Karlsson,/players/k/karlsan02.html,185,187,L,R,87t
87,Beau Starrett,/players/s/starrbe01.html,193,197,L,C,88t
88,Nathan Walker,/players/w/walkena01.html,175,192,L,C,89t
89,Michael Amadio,/players/a/amadimi01.html,185,190,R,C,90t
90,William Lagesson,/players/l/lageswi01.html,188,196,L,D,91s
91,Joe Wegwerth,/players/w/wegwejo01.html,190,230,L,R,92n
92,Nicholas Magyar,/players/m/magyani01.html,188,194,a,R,93r
93,Ville Husso,/players/h/hussovi01.html,190,205,R,G,94t
94,Linus Soderstrom,/players/s/soderli01.html,190,187,L,G,95t
95,Josh Wesley,/players/w/weslejo01.html,190,195,a,D,96t
96,Lucas Wallmark,/players/w/wallmlu01.html,183,176,L,C,97t
97,Frederik Olofsson,/players/o/olofsfr01.html,185,185,L,L,98t
98,Chase De Leo,/players/d/deleoch01.html,175,172,L,C,99t
99,Shane Eiserman,/players/e/eisersh01.html,185,200,L,C,100
100,Nelson Nogier,/players/n/nogiene01.html,188,191,R,D,101
101,Alexis Vanier,/players/v/vanieal01.html,193,210,a,D,102
102,John Piccinich,/players/p/piccijo01.html,180,190,R,R,103
103,Ryan Mantha,/players/m/manthry01.html,193,225,R,D,104
104,Michael Prapavessis,/players/p/prapami01.html,183,173,L,D,105
105,Christoffer Ehn,/players/e/ehnch01.html,190,181,L,C,106
106,Julien Pelletier,/players/p/pelleju01.html,180,177,L,L,107
107,Devon Toews,/players/t/toewsde01.html,180,175,L,D,108
108,Kaapo Kahkonen,/players/k/kahkoka01.html,185,209,L,G,109
109,Austin Poganski,/players/p/poganau01.html,185,198,R,R,110
110,Zachary Nagelvoort,/players/n/nagelza01.html,188,190,L,G,111
111,Viktor Arvidsson,/players/a/arvidvi01.html,175,180,R,L,112
112,Sam Lafferty,/players/l/laffesa01.html,183,187,R,C,113
113,Alexis Pepin,/players/p/pepinal01.html,190,218,a,L,114
114,Brent Moran,/players/m/moranbr02.html,190,186,L,G,115
115,Danton Heinen,/players/h/heineda01.html,183,165,L,C,116
116,Michael Bunting,/players/b/buntimi01.html,180,174,L,L,117
117,Igor Shesterkin,/players/s/shestig01.html,185,187,L,G,118
118,Ben Thomas,/players/t/thomabe01.html,185,190,R,D,119
119,Steven Johnson,/players/j/johnsst01.html,183,185,L,D,120
120,Maxwell Willman,/players/w/willmma01.html,180,181,L,C,121
121,Richard Nejezchleb,/players/n/nejezri01.html,188,203,L,L,122
122,Matthew Berkovitz,/players/b/berkoma01.html,185,180,L,D,123
123,Jaedon Descheneau,/players/d/deschja01.html,173,186,R,R,124
124,Nikolas Koberstein,/players/k/koberni01.html,185,180,L,D,125
125,Gustav Forsling,/players/f/forslgu02.html,180,176,L,D,126
126,Clark Bishop,/players/b/bishocl01.html,183,189,a,C,127
127,Dakota Joshua,/players/j/joshuda01.html,185,182,L,C,128
128,Clinston Franklin,/players/f/frankcl01.html,180,190,L,L,129
129,Liam Coughlin,/players/c/coughli01.html,188,190,L,C,130
130,Ryan Rehill,/players/r/rehilry01.html,188,210,R,D,131
131,Joonas Lyytinen,/players/l/lyytijo01.html,183,154,L,D,132
132,Dysin Mayo,/players/m/mayody01.html,180,181,R,D,133
133,Shane Gersich,/players/g/gersish01.html,180,175,L,C,134
134,Miro Karjalainen,/players/k/karjami01.html,196,205,R,D,135
135,Chase Perry,/players/p/perrych01.html,188,189,L,G,136
136,Tyler Bird,/players/b/birdty01.html,185,200,R,R,137
137,Oskar Lindblom,/players/l/lindbos01.html,185,191,L,L,138
138,Tanner Faith,/players/f/faithta01.html,190,211,R,D,139
139,Daniel Walcott,/players/w/walcoda01.html,180,161,L,D,140
140,Luc Snuggerud,/players/s/snugglu01.html,183,180,L,D,141
141,Tyler Nanne,/players/n/nannety01.html,178,174,R,D,142
142,Miguel Fidler,/players/f/fidlemi02.html,180,186,L,L,143
143,Anton Lindholm,/players/l/lindhan01.html,183,191,L,D,144
144,Anthony Angello,/players/a/angelan01.html,190,190,R,C,145
145,Anders Bjork,/players/b/bjorkan01.html,180,182,L,L,146
146,Daniel Audette,/players/a/audetda01.html,173,175,L,C,147
147,Andreas Soderberg,/players/s/soderan01.html,193,200,L,D,148
148,Rourke Chartier,/players/c/chartro01.html,180,180,a,C,149
149,Alec Dillon,/players/d/dilloal01.html,193,168,L,G,150
150,Christopher Brown,/players/b/brownch02.html,183,179,R,C,151
151,Joey Dudek,/players/d/dudekjo01.html,180,180,R,C,152
152,Tyler Vesel,/players/v/veselty01.html,178,180,R,C,153
153,Aaron Haydon,/players/h/haydoaa01.html,188,197,R,D,154
154,Kyle Schempp,/players/s/schemky01.html,183,178,L,C,155
155,Kyle Pettit,/players/p/pettiky01.html,193,200,L,C,156
156,Jake Marchment,/players/m/marchja01.html,190,206,R,C,157
157,Nolan Vesey,/players/v/veseyno01.html,180,198,L,L,158
158,Steven Spinner,/players/s/spinnst01.html,180,196,R,R,159
159,Pontus Sjalin,/players/s/sjalipo01.html,183,168,L,D,160
160,Brandon Baddock,/players/b/baddobr01.html,190,205,L,L,161
161,Aaron Irving,/players/i/irvinaa01.html,183,185,R,D,162
162,David Westlund,/players/w/westlda01.html,190,207,L,D,163
163,Pavel Kraskovsky,/players/k/kraskpa01.html,193,187,L,C,164
164,John Nyberg,/players/n/nyberjo01.html,188,180,L,L,165
165,Julius Vahatalo,/players/v/vahatju01.html,196,191,L,L,166
166,Chase Lang,/players/l/langch01.html,185,176,L,C,167
167,Radel Fazleev,/players/f/fazlera01.html,183,176,L,C,168
168,Reid Duke,/players/d/dukere01.html,180,189,R,C,169
169,Cristiano Digiacinto,/players/d/digiacr01.html,178,186,L,L,170
170,Kevin Labanc,/players/l/labanke01.html,178,186,R,R,171
171,Chandler Yakimowicz,/players/y/yakimch01.html,188,198,R,R,172
172,Jaden Lindo,/players/l/lindoja01.html,185,201,R,R,173
173,Maximilian Pajpach,/players/p/pajpama01.html,185,207,R,G,174
174,Adam Ollas-Mattsson,/players/o/ollasad01.html,193,209,L,D,175
175,Samuel Blais,/players/b/blaissa01.html,175,164,L,L,176
176,Hayden Hawkey,/players/h/hawkeha01.html,185,180,L,G,177
177,Dylan Sikura,/players/s/sikurdy01.html,180,149,L,C,178
178,Ivan Nalimov,/players/n/nalimiv01.html,196,211,L,G,179
179,Matthew Mistele,/players/m/mistema01.html,185,190,L,L,180
180,Victor Olofsson,/players/o/olofsvi01.html,170,157,L,R,181
181,Hugo Fagerblom,/players/f/fagerhu01.html,198,202,L,G,182
182,Keven Bouchard,/players/b/bouchke01.html,188,205,a,G,183
183,Austin Carroll,/players/c/carroau01.html,193,205,a,R,184
184,Cameron Darcy,/players/d/darcyca01.html,183,192,R,C,185
185,Mackenze Stewart,/players/s/stewama01.html,190,240,L,D,186
186,Kyle Jenkins,/players/j/jenkiky01.html,185,175,a,D,187
187,Pierre Engvall,/players/e/engvapi01.html,193,191,L,L,188
188,Kelly Summers,/players/s/summeke01.html,185,191,R,D,189
189,Francis Perron,/players/p/perrofr01.html,180,166,L,L,190
190,Jared Fiegl,/players/f/fieglja01.html,185,206,L,L,191
191,Matt Ustaski,/players/u/ustasma01.html,196,221,L,C,192
192,Edgars Kulda,/players/k/kuldaed01.html,183,178,a,L,193
193,Kevin Elgestal,/players/e/elgeske01.html,185,176,R,R,194
194,Patrick Sanvido,/players/s/sanvipa01.html,196,218,L,D,195
195,Axel Holmstrom,/players/h/holmsax01.html,183,198,L,C,196
196,Olivier Leblanc,/players/l/leblaol01.html,180,157,L,D,197
197,Jesper Pettersson,/players/p/petteje01.html,175,175,a,D,198
198,Pavel Jenys,/players/j/jenyspa01.html,188,192,L,C,199
199,Lukas Sutter,/players/s/suttelu01.html,183,209,L,C,39t
200,Alexander Kadeykin,/players/k/kadeyal01.html,190,213,L,C,201
201,Dwyer Tschantz,/players/t/tschadw01.html,193,209,R,R,202
202,Jeff Taylor,/players/t/tayloje01.html,183,180,L,D,203
203,Julien Nantel,/players/n/nanteju01.html,183,193,L,C,204
204,Ondrej Kase,/players/k/kaseon01.html,183,165,R,R,205
205,Emil Johansson,/players/j/johanem01.html,180,194,L,D,206
206,Jake Evans,/players/e/evansja02.html,183,172,L,C,207
207,Jack Ramsey,/players/r/ramseja01.html,188,175,R,R,208
208,Spencer Watson,/players/w/watsosp01.html,175,170,R,R,209
209,Jacob Middleton,/players/m/middlja01.html,188,200,L,D,210
