,name,url,height,weight,shot,pos,draft
35,Stephane Morin,/players/m/morinst01.html,183,174,L,C,43r
36,Jason Zent,/players/z/zentja01.html,180,204,L,L,44t
37,Rob Zamuner,/players/z/zamunro01.html,190,203,L,L,45t
38,Jason Cirone,/players/c/cironja01.html,175,185,L,C,46t
39,Scott Pellerin,/players/p/pellesc01.html,180,190,L,L,47t
40,Louie DeBrusk,/players/d/debrulo01.html,188,238,L,L,49t
41,Pierre Sevigny,/players/s/sevigpi01.html,183,195,L,L,51s
42,Blair Atcheynum,/players/a/atchebl01.html,188,198,R,R,52n
43,Nicklas Lidstrom,/players/l/lidstni01.html,185,192,L,D,53r
44,John Tanner,/players/t/tannejo01.html,190,182,a,G,54t
45,Denny Felsner,/players/f/felsnde01.html,183,195,L,L,55t
46,Scott Thomas,/players/t/thomasc01.html,188,200,R,R,56t
47,Wes Walz,/players/w/walzwe01.html,178,189,R,C,57t
48,Jim Mathieson,/players/m/mathiji01.html,185,209,L,D,59t
49,Jason Woolley,/players/w/woollja01.html,183,203,L,D,61s
50,Kris Draper,/players/d/drapekr01.html,178,188,L,C,62n
51,Brent Grieve,/players/g/grievbr01.html,185,202,L,L,65t
52,Matt Martin,/players/m/martima01.html,190,230,L,D,66t
53,Jim Cummins,/players/c/cummiji01.html,188,212,R,R,67t
54,Niklas Andersson,/players/a/anderni01.html,175,180,L,L,68t
55,Robert Reichel,/players/r/reichro01.html,178,180,L,C,70t
56,Brett Hauer,/players/h/hauerbr01.html,188,210,R,D,71s
57,Reid Simpson,/players/s/simpsre01.html,188,216,L,L,72n
58,Jim McKenzie,/players/m/mckenji02.html,193,230,L,L,73r
59,Sergei Fedorov,/players/f/fedorse01.html,188,207,L,C,74t
60,Jean-Francois Quintin,/players/q/quintje01.html,183,187,L,L,75t
61,Doug MacDonald,/players/m/macdodo01.html,183,192,L,L,77t
62,Josef Beranek,/players/b/beranjo01.html,188,195,L,L,78t
63,Todd Nelson,/players/n/nelsoto01.html,183,201,L,D,79t
64,Trent Klatt,/players/k/klatttr01.html,185,210,R,R,82n
65,Andre Racicot,/players/r/racican01.html,180,165,a,G,83r
66,Pat MacLeod,/players/m/maclepa02.html,180,190,L,D,87t
67,Aaron Miller,/players/m/milleaa01.html,190,210,R,D,88t
68,Peter White,/players/w/whitepe01.html,180,200,L,C,92n
69,Daniel Laperriere,/players/l/laperda01.html,185,195,L,D,93r
70,James Black,/players/b/blackja01.html,183,202,L,L,94t
71,Shawn McCosh,/players/m/mccossh01.html,183,197,R,C,95t
72,Ken Sutton,/players/s/suttoke01.html,185,205,L,D,98t
73,Dan Lambert,/players/l/lambeda01.html,173,177,L,D,106
74,Dan Bylsma,/players/b/bylsmda01.html,188,212,L,R,109
75,David Emma,/players/e/emmada01.html,178,185,L,C,110
76,Pavel Bure,/players/b/burepa01.html,178,189,L,R,113
77,David Roberts,/players/r/roberda01.html,183,185,L,L,114
78,Dallas Drake,/players/d/drakeda01.html,185,186,L,R,116
79,Joby Messier,/players/m/messijo01.html,183,200,R,D,118
80,Anatoli Semenov,/players/s/semenan01.html,188,190,L,C,120
81,Mike Needham,/players/n/needhmi01.html,178,185,R,R,126
82,Sergei Mylnikov,/players/m/mylnise01.html,178,176,a,G,127
83,Brett Harkins,/players/h/harkibr01.html,185,185,L,L,133
84,Jeff Batters,/players/b/batteje01.html,188,215,R,D,135
85,Scott Daniels,/players/d/daniesc01.html,190,215,L,L,136
86,Davis Payne,/players/p/payneda01.html,188,205,L,L,140
87,Craig Ferguson,/players/f/fergucr01.html,180,190,L,C,146
88,Sergei Starikov,/players/s/starise01.html,178,225,L,D,152
89,Milan Tichy,/players/t/tichymi01.html,190,198,L,D,153
90,Derek Plante,/players/p/plantde01.html,180,181,L,C,161
91,Darcy Martini,/players/m/martida01.html,193,220,L,D,162
92,Sean Whyte,/players/w/whytese01.html,183,198,R,R,165
93,Patrick Lebeau,/players/l/lebeapa01.html,178,172,L,L,167
94,Kevin Wortman,/players/w/wortmke01.html,183,200,R,D,168
95,Andre Faust,/players/f/faustan01.html,180,191,L,C,173
96,Sandy Moger,/players/m/mogersa01.html,193,220,R,C,176
97,Michel Picard,/players/p/picarmi01.html,180,190,L,L,178
98,Donald Audette,/players/a/audetdo01.html,173,190,R,R,183
99,Roy Mitchell,/players/m/mitchro01.html,185,199,R,D,188
100,Vladimir Malakhov,/players/m/malakvl01.html,193,230,L,D,191
101,Mark Astley,/players/a/astlema01.html,180,185,L,D,194
102,Arturs Irbe,/players/i/irbear01.html,173,190,a,G,196
103,Roman Oksiuta,/players/o/oksiuro01.html,190,230,L,R,202
104,Jim Hiller,/players/h/hilleji01.html,183,190,R,R,207
105,Jason Simon,/players/s/simonja01.html,185,210,L,L,215
106,Tom Pederson,/players/p/pederto01.html,175,175,R,D,217
107,Vladimir Konstantinov,/players/k/konstvl01.html,180,190,R,D,221
108,Justin Duberman,/players/d/duberju01.html,185,185,R,R,230
109,Iain Fraser,/players/f/fraseia01.html,178,175,L,C,233
110,Evgeny Davydov,/players/d/davydev01.html,183,200,R,L,235
111,Helmut Balderis,/players/b/baldehe01.html,180,190,R,R,238
112,Sergei Kharin,/players/k/kharise01.html,180,180,L,R,240

