,name,url,height,weight,shot,pos,draft
68,"ml class=""no-js"" data-root=""/home/hr/build"" data-version=""klecko-"" itemscope="""" itemtype=""http://schema.org/WebSite"" lang=""en"">
<head>
<meta content=""width=device-width, initial-scale=1.0, maximum-scale=2.0"" name=""viewport""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211"" rel=""dns-prefetch""/>
<link crossorigin="""" href=""https://d2p3bygnnzw9w3.cloudfront.net"" rel=""preconnect""/>
<link crossorigin="""" href=""//d9kjk42l7bfqz.cloudfront.net/req/201607011"" rel=""preconnect""/>
<link crossorigin="""" href=""https://www.google-analytics.com/"" rel=""preconnect""/>
<link crossorigin="""" href=""https://www.googletagservices.com"" rel=""preconnect""/>
<script>var sr_is_production = true;
var log_performance=!1,sr_detect_operaMini=navigator.userAgent.indexOf(""Opera Mini"")>-1;if(sr_detect_operaMini){var el=document.querySelector(""html"");el.className=el.className.concat("" operamini"")}var sr_detect_firefox=navigator.userAgent.indexOf(""Firefox"")>-1;if(sr_detect_firefox){var el=document.querySelector(""html"");el.className=el.className.concat("" firefox"")}var sr_detect_firefoxMobile=navigator.userAgent.indexOf(""Firefox"")>-1&&(navigator.userAgent.indexOf(""Mobile"")>-1||navigator.userAgent.indexOf(""Tablet"")>-1);if(sr_detect_firefoxMobile){var el=document.querySelector(""html"");el.className=el.className.concat("" firefox-mobile"")}var sr_detect_ie=function(){for(var e=3,t=document.createElement(""div""),n=t.getElementsByTagName(""i"");t.innerHTML=""<!--[if gt IE ""+ ++e+""]><i></i><![endif]-->"",n[0];);return e>4?e:!1}(),sr_detect_edge=!sr_detect_ie&&!!window.StyleMedia,sr_detect_safari=/Safari/.test(navigator.userAgent)&&/Apple Computer/.test(navigator.vendor),el=document.querySelector(""html""),className=""no-js"";el.classList?el.classList.remove(className):el.className=el.className.replace(new RegExp(""(^|\\b)""+className.split("" "").join(""|"")+""(\\b|)"",""gi""),"" ""),el.className=el.className.concat("" js""),!function(e,t,n){function r(e,t){return typeof e===t}function o(){var e,t,n,o,i,a,s;for(var l in _)if(_.hasOwnProperty(l)){if(e=[],t=_[l],t.name&&(e.push(t.name.toLowerCase()),t.options&&t.options.aliases&&t.options.aliases.length))for(n=0;n<t.options.aliases.length;n++)e.push(t.options.aliases[n].toLowerCase());for(o=r(t.fn,""function"")?t.fn():t.fn,i=0;i<e.length;i++)a=e[i],s=a.split("".""),1===s.length?x[s[0]]=o:(!x[s[0]]||x[s[0]]instanceof Boolean||(x[s[0]]=new Boolean(x[s[0]])),x[s[0]][s[1]]=o),y.push((o?"""":""no-"")+s.join(""-""))}}function i(e){var t=w.className,n=x._config.classPrefix||"""";if(E&&(t=t.baseVal),x._config.enableJSClass){var r=new RegExp(""(^|\\s)""+n+""no-js(\\s|)"");t=t.replace(r,""1""+n+""js2"")}x._config.enableClasses&&(t+="" ""+n+e.join("" ""+n),E?w.className.baseVal=t:w.className=t)}function a(){return""function""!=typeof t.createElement?t.createElement(arguments[0]):E?t.createElementNS.call(t,""http://www.w3.org/2000/svg"",arguments[0]):t.createElement.apply(t,arguments)}function s(){var e=t.body;return e||(e=a(E?""svg"":""body""),e.fake=!0),e}function l(e,n,r,o){var i,l,c,d,u=""modernizr"",f=a(""div""),m=s();if(parseInt(r,10))for(;r--;)c=a(""div""),c.id=o?o[r]:u+(r+1),f.appendChild(c);return i=a(""style""),i.type=""text/css"",i.id=""s""+u,(m.fake?m:f).appendChild(i),m.appendChild(f),i.styleSheet?i.styleSheet.cssText=e:i.appendChild(t.createTextNode(e)),f.id=u,m.fake&&(m.style.background="""",m.style.overflow=""hidden"",d=w.style.overflow,w.style.overflow=""hidden"",w.appendChild(m)),l=n(f,e),m.fake?(m.parentNode.removeChild(m),w.style.overflow=d,w.offsetHeight):f.parentNode.removeChild(f),!!l}function c(e){return e.replace(/([a-z])-([a-z])/g,function(e,t,n){return t+n.toUpperCase()}).replace(/^-/,"""")}function d(e,t){return!!~(""""+e).indexOf(t)}function u(e,t){return function(){return e.apply(t,arguments)}}function f(e,t,n){var o;for(var i in e)if(e[i]in t)return n===!1?e[i]:(o=t[e[i]],r(o,""function"")?u(o,n||t):o);return!1}function m(e){return e.replace(/([A-Z])/g,function(e,t){return""-""+t.toLowerCase()}).replace(/^ms-/,""-ms-"")}function p(t,r){var o=t.length;if(""CSS""in e&&""supports""in e.CSS){for(;o--;)if(e.CSS.supports(m(t[o]),r))return!0;return!1}if(""CSSSupportsRule""in e){for(var i=[];o--;)i.push(""(""+m(t[o])+"":""+r+"")"");return i=i.join("" or ""),l(""@supports (""+i+"") { #modernizr { position: absolute; } }"",function(e){return""absolute""==getComputedStyle(e,null).position})}return n}function h(e,t,o,i){function s(){u&&(delete A.style,delete A.modElem)}if(i=r(i,""undefined"")?!1:i,!r(o,""undefined"")){var l=p(e,o);if(!r(l,""undefined""))return l}for(var u,f,m,h,v,g=[""modernizr"",""tspan"",""samp""];!A.style&&g.length;)u=!0,A.modElem=a(g.shift()),A.style=A.modElem.style;for(m=e.length,f=0;m>f;f++)if(h=e[f],v=A.style[h],d(h,""-"")&&(h=c(h)),A.style[h]!==n){if(i||r(o,""undefined""))return s(),""pfx""==t?h:!0;try{A.style[h]=o}catch(y){}if(A.style[h]!=v)return s(),""pfx""==t?h:!0}return s(),!1}function v(e,t,n,o,i){var a=e.charAt(0).toUpperCase()+e.slice(1),s=(e+"" ""+T.join(a+"" "")+a).split("" "");return r(t,""string"")||r(t,""undefined"")?h(s,t,o,i):(s=(e+"" ""+C.join(a+"" "")+a).split("" ""),f(s,t,n))}function g(e,t,r){return v(e,n,n,t,r)}var y=[],_=[],M={_version:""3.3.1"",_config:{classPrefix:"""",enableClasses:!0,enableJSClass:!0,usePrefixes:!0},_q:[],on:function(e,t){var n=this;setTimeout(function(){t(n[e])},0)},addTest:function(e,t,n){_.push({name:e,fn:t,options:n})},addAsyncTest:function(e){_.push({name:null,fn:e})}},x=function(){};x.prototype=M,x=new x,x.addTest(""cors"",""XMLHttpRequest""in e&&""withCredentials""in new XMLHttpRequest),x.addTest(""localstorage"",function(){var e=""modernizr"";try{return localStorage.setItem(e,e),localStorage.removeItem(e),!0}catch(t){return!1}}),x.addTest(""sessionstorage"",function(){var e=""modernizr"";try{return sessionStorage.setItem(e,e),sessionStorage.removeItem(e),!0}catch(t){return!1}});var b=M._config.usePrefixes?"" -webkit- -moz- -o- -ms- "".split("" ""):["""",""""];M._prefixes=b,x.addTest(""cookies"",function(){try{t.cookie=""cookietest=1"";var e=-1!=t.cookie.indexOf(""cookietest="");return t.cookie=""cookietest=1; expires=Thu, 01-Jan-1970 00:00:01 GMT"",e}catch(n){return!1}});var w=t.documentElement,E=""svg""===w.nodeName.toLowerCase();E||!function(e,t){function n(e,t){var n=e.createElement(""p""),r=e.getElementsByTagName(""head"")[0]||e.documentElement;return n.innerHTML=""x<style>""+t+""</style>"",r.insertBefore(n.lastChild,r.firstChild)}function r(){var e=E.elements;return""string""==typeof e?e.split("" ""):e}function o(e,t){var n=E.elements;""string""!=typeof n&&(n=n.join("" "")),""string""!=typeof e&&(e=e.join("" "")),E.elements=n+"" ""+e,c(t)}function i(e){var t=w[e[x]];return t||(t={},b++,e[x]=b,w[b]=t),t}function a(e,n,r){if(n||(n=t),v)return n.createElement(e);r||(r=i(n));var o;return o=r.cache[e]?r.cache[e].cloneNode():M.test(e)?(r.cache[e]=r.createElem(e)).cloneNode():r.createElem(e),!o.canHaveChildren||_.test(e)||o.tagUrn?o:r.frag.appendChild(o)}function s(e,n){if(e||(e=t),v)return e.createDocumentFragment();n=n||i(e);for(var o=n.frag.cloneNode(),a=0,s=r(),l=s.length;l>a;a++)o.createElement(s[a]);return o}function l(e,t){t.cache||(t.cache={},t.createElem=e.createElement,t.createFrag=e.createDocumentFragment,t.frag=t.createFrag()),e.createElement=function(n){return E.shivMethods?a(n,e,t):t.createElem(n)},e.createDocumentFragment=Function(""h,f"",""return function(){var n=f.cloneNode(),c=n.createElement;h.shivMethods&&(""+r().join().replace(/[\w\-:]+/g,function(e){return t.createElem(e),t.frag.createElement(e),'c(""'+e+'"")'})+"");return n}"")(E,t.frag)}function c(e){e||(e=t);var r=i(e);return!E.shivCSS||h||r.hasCSS||(r.hasCSS=!!n(e,""article,aside,dialog,figcaption,figure,footer,header,hgroup,main,nav,section{display:block}mark{background:#FF0;color:#000}template{display:none}"")),v||l(e,r),e}function d(e){for(var t,n=e.getElementsByTagName(""*""),o=n.length,i=RegExp(""^(?:""+r().join(""|"")+"")"",""i""),a=[];o--;)t=n[o],i.test(t.nodeName)&&a.push(t.applyElement(u(t)));return a}function u(e){for(var t,n=e.attributes,r=n.length,o=e.ownerDocument.createElement(S+"":""+e.nodeName);r--;)t=n[r],t.specified&&o.setAttribute(t.nodeName,t.nodeValue);return o.style.cssText=e.style.cssText,o}function f(e){for(var t,n=e.split(""{""),o=n.length,i=RegExp(""(^|[\\s,>+~])(""+r().join(""|"")+"")(?=[[\\s,>+~#.:]|)"",""gi""),a=""1""+S+""\\:2"";o--;)t=n[o]=n[o].split(""}""),t[t.length-1]=t[t.length-1].replace(i,a),n[o]=t.join(""}"");return n.join(""{"")}function m(e){for(var t=e.length;t--;)e[t].removeNode()}function p(e){function t(){clearTimeout(a._removeSheetTimer),r&&r.removeNode(!0),r=null}var r,o,a=i(e),s=e.namespaces,l=e.parentWindow;return!N||e.printShived?e:(""undefined""==typeof s[S]&&s.add(S),l.attachEvent(""onbeforeprint"",function(){t();for(var i,a,s,l=e.styleSheets,c=[],u=l.length,m=Array(u);u--;)m[u]=l[u];for(;s=m.pop();)if(!s.disabled&&z.test(s.media)){try{i=s.imports,a=i.length}catch(p){a=0}for(u=0;a>u;u++)m.push(i[u]);try{c.push(s.cssText)}catch(p){}}c=f(c.reverse().join("""")),o=d(e),r=n(e,c)}),l.attachEvent(""onafterprint"",function(){m(o),clearTimeout(a._removeSheetTimer),a._removeSheetTimer=setTimeout(t,500)}),e.printShived=!0,e)}var h,v,g=""3.7.3"",y=e.html5||{},_=/^<|^(?:button|map|select|textarea|object|iframe|option|optgroup)/i,M=/^(?:a|b|code|div|fieldset|h1|h2|h3|h4|h5|h6|i|label|li|ol|p|q|span|strong|style|table|tbody|td|th|tr|ul)/i,x=""_html5shiv"",b=0,w={};!function(){try{var e=t.createElement(""a"");e.innerHTML=""<xyz></xyz>"",h=""hidden""in e,v=1==e.childNodes.length||function(){t.createElement(""a"");var e=t.createDocumentFragment();return""undefined""==typeof e.cloneNode||""undefined""==typeof e.createDocumentFragment||""undefined""==typeof e.createElement}()}catch(n){h=!0,v=!0}}();var E={elements:y.elements||""abbr article aside audio bdi canvas data datalist details dialog figcaption figure footer header hgroup main mark meter nav output picture progress section summary template time video"",version:g,shivCSS:y.shivCSS!==!1,supportsUnknownElements:v,shivMethods:y.shivMethods!==!1,type:""default"",shivDocument:c,createElement:a,createDocumentFragment:s,addElements:o};e.html5=E,c(t);var z=/^|\b(?:all|print)\b/,S=""html5shiv"",N=!v&&function(){var n=t.documentElement;return!(""undefined""==typeof t.namespaces||""undefined""==typeof t.parentWindow||""undefined""==typeof n.applyElement||""undefined""==typeof n.removeNode||""undefined""==typeof e.attachEvent)}();E.type+="" print"",E.shivPrint=p,p(t),""object""==typeof module&&module.exports&&(module.exports=E)}(""undefined""!=typeof e?e:this,t),x.addTest(""canvas"",function(){var e=a(""canvas"");return!(!e.getContext||!e.getContext(""2d""))});var z=function(){function e(e,t){var o;return e?(t&&""string""!=typeof t||(t=a(t||""div"")),e=""on""+e,o=e in t,!o&&r&&(t.setAttribute||(t=a(""div"")),t.setAttribute(e,""""),o=""function""==typeof t[e],t[e]!==n&&(t[e]=n),t.removeAttribute(e)),o):!1}var r=!(""onblur""in t.documentElement);return e}();M.hasEvent=z;var S=M.testStyles=l;x.addTest(""touchevents"",function(){var n;if(""ontouchstart""in e||e.DocumentTouch&&t instanceof DocumentTouch)n=!0;else{var r=[""@media ("",b.join(""touch-enabled),(""),""heartz"","")"",""{#modernizr{top:9px;position:absolute}}""].join("""");S(r,function(e){n=9===e.offsetTop})}return n});var N=""Moz O ms Webkit"",C=M._config.usePrefixes?N.toLowerCase().split("" ""):[];M._domPrefixes=C,x.addTest(""pointerevents"",function(){var e=!1,t=C.length;for(e=x.hasEvent(""pointerdown"");t--&&!e;)z(C[t]+""pointerdown"")&&(e=!0);return e});var T=M._config.usePrefixes?N.split("" ""):[];M._cssomPrefixes=T;var j=function(t){var r,o=b.length,i=e.CSSRule;if(""undefined""==typeof i)return n;if(!t)return!1;if(t=t.replace(/^@/,""""),r=t.replace(/-/g,""_"").toUpperCase()+""_RULE"",r in i)return""@""+t;for(var a=0;o>a;a++){var s=b[a],l=s.toUpperCase()+""_""+r;if(l in i)return""@-""+s.toLowerCase()+""-""+t}return!1};M.atRule=j;var k={elem:a(""modernizr"")};x._q.push(function(){delete k.elem});var A={style:k.elem.style};x._q.unshift(function(){delete A.style}),M.testAllProps=v,M.testAllProps=g,x.addTest(""flexwrap"",g(""flexWrap"",""wrap"",!0));var L=M.prefixed=function(e,t,n){return 0===e.indexOf(""@"")?j(e):(-1!=e.indexOf(""-"")&&(e=c(e)),t?v(e,t,n):v(e,""pfx""))};x.addTest(""matchmedia"",!!L(""matchMedia"",e)),o(),i(y),delete M.addTest,delete M.addAsyncTest;for(var P=0;P<x._q.length;P++)x._q[P]();e.Modernizr=x}(window,document),Modernizr.viewport_width=Math.max(document.documentElement.clientWidth,window.innerWidth||0),Modernizr.narrow=Modernizr.viewport_width<=704,Modernizr.constrained=Modernizr.viewport_width<=1200,Modernizr.site_menu=Modernizr.viewport_width<=1020?""button"":""nav_bar"",Modernizr.touch=Modernizr.touchevents||Modernizr.pointerevents&&(navigator.MaxTouchPoints>0||navigator.msMaxTouchPoints>0),Modernizr.phone=Modernizr.narrow&&Modernizr.touch,Modernizr.tablet=Modernizr.viewport_width<1075&&Modernizr.touch,Modernizr.desktop=!Modernizr.constrained&&!Modernizr.touch,Modernizr.laptop=!(Modernizr.desktop||Modernizr.tablet||Modernizr.phone);var html=document.querySelector(""html""),cn=html.className;Modernizr.phone?html.className=cn.concat("" phone""):Modernizr.tablet?html.className=cn.concat("" tablet""):(Modernizr.desktop||Modernizr.laptop)&&(html.className=cn.concat("" desktop""));var sr_logger=function(){var e=null,t={};return t.enableLogger=function(){null!=e&&(window.console.log=e)},t.disableLogger=function(){e=console.log,window.console.log=function(){}},t}();sr_is_production&&sr_logger.disableLogger(),Modernizr.is_modern=(Modernizr.canvas||Modernizr.localstorage)&&!sr_detect_operaMini,Modernizr.is_modern?(document.documentElement.className+="" is_modern"",Modernizr.is_not_modern=!1):(document.documentElement.className+="" is_not_modern"",Modernizr.is_not_modern=!0);var sr_utilities_js_loader=[];

</script>
<script class=""allowed"">
/*! loadJS: load a JS file asynchronously. [c]2014 @scottjehl, Filament Group, Inc. (Based on http://goo.gl/REQGQ by Paul Irish). Licensed MIT */
(function( w ){var loadJS = function( src, cb ){ ""use strict""; var ref = w.document.getElementsByTagName( ""script"" )[ 0 ]; var script = w.document.createElement( ""script"" ); script.src = src; script.async = true; ref.parentNode.insertBefore( script, ref ); if (cb && typeof(cb) === ""function"") { script.onload = cb; } return script; }; if( typeof module !== ""undefined"" ){ module.exports = loadJS; } else { w.loadJS = loadJS; } }( typeof global !== ""undefined"" ? global : this ));
</script>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609233/css/hr/sr-min.css"" rel=""stylesheet"" type=""text/css""/>
<title>Page Not Found (404 error) | Hockey-Reference.com</title>
<meta content=""True"" name=""HandheldFriendly""/>
<meta content=""telephone=no"" name=""format-detection""/>
<meta content=""yes"" name=""apple-mobile-web-app-capable""/>
<meta content=""#39474d"" name=""theme-color""/>
<meta content=""#39474d"" name=""msapplication-navbutton-color""/>
<meta content=""#39474d"" name=""apple-mobile-web-app-status-bar-style""/>
<meta content=""nhl, wha, hockey, stats, statistics, history"" name=""keywords""/>
<link href=""http://www.hockey-reference.com/404.html"" rel=""canonical""/>
<meta content=""http://www.hockey-reference.com"" itemprop=""url""/>
<meta content=""Hockey Reference"" itemprop=""name""/>
<meta content=""HkRef"" itemprop=""alternateName""/>
<meta content=""We apologize, but this page could not be found."" name=""Description""/>
<meta content=""212945115395487"" property=""fb:app_id""/>
<meta content=""http://www.hockey-reference.com/404.html"" property=""og:url""/>
<meta content=""Page Not Found (404 error) | Hockey-Reference.com"" property=""og:title""/>
<meta content=""Hockey-Reference.com"" property=""og:site_name""/>
<meta content=""    article"" property=""og:type""/>
<meta content=""We apologize, but this page could not be found."" property=""og:description""/>
<meta content=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-228x228-precomposed.png"" property=""og:image""/>
<meta content=""summary"" name=""twitter:card""/>
<meta content=""@hockey_ref"" name=""twitter:site""/>
<meta content=""@hockey_ref"" name=""twitter:creator""/>
<meta content=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-228x228-precomposed.png"" property=""twitter:image""/>
<meta content=""Hockey-Reference.com"" name=""twitter:domain""/>
<!-- tiles, touch, favicons -->
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-192x192-precomposed.png"" rel=""icon"" sizes=""192x192""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-228x228-precomposed.png"" rel=""apple-touch-icon"" sizes=""228x228""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-195x195-precomposed.png"" rel=""apple-touch-icon"" sizes=""195x195""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-180x180-precomposed.png"" rel=""apple-touch-icon"" sizes=""180x180""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-152x152-precomposed.png"" rel=""apple-touch-icon"" sizes=""152x152""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-144x144-precomposed.png"" rel=""apple-touch-icon"" sizes=""144x144""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-128x128-precomposed.png"" rel=""apple-touch-icon"" sizes=""128x128""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-120x120-precomposed.png"" rel=""apple-touch-icon"" sizes=""120x120""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-114x114-precomposed.png"" rel=""apple-touch-icon"" sizes=""114x114""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-76x76-precomposed.png"" rel=""apple-touch-icon"" sizes=""76x76""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-72x72-precomposed.png"" rel=""apple-touch-icon"" sizes=""72x72""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/apple-touch-icon-57x57-precomposed.png"" rel=""apple-touch-icon"" sizes=""57x57""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/favicon-32.png"" rel=""icon"" sizes=""32x32""/>
<!--[if IE]>
    <link rel=""shortcut icon""                                href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/favicon.ico""><![endif]-->
<meta content=""#0b6186"" name=""msapplication-TileColor""/>
<meta content=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/favicons/hr/ms-tile-144.png"" name=""msapplication-TileImage""/>
<link href=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/opensearch/opensearch-hr.xml"" rel=""search"" title="" Player and Team Search"" type=""application/opensearchdescription+xml""/>
</head>
<body class=""hr"">
<div id=""wrap"">
<div id=""header"" role=""banner"">
<ul id=""subnav"">
<li><a href=""http://www.sports-reference.com/""><svg height=""15px"" width=""20px""><use xlink:href=""#ic-sr-pennant""></use></svg> Sports Reference</a></li>
<li><a href=""http://www.baseball-reference.com/"">Baseball</a></li>
<li><a href=""http://www.pro-football-reference.com/"">Football</a> <a href=""http://www.sports-reference.com/cfb/"">(college)</a></li>
<li><a href=""http://www.basketball-reference.com/"">Basketball</a> <a href=""http://www.sports-reference.com/cbb/"">(college)</a></li>
<li class=""current""><a href=""http://www.hockey-reference.com/"">Hockey</a></li>
<li><a href=""http://www.sports-reference.com/olympics/"">Olympics</a></li>
<li><a href=""http://fbref.com/"">Soccer</a></li>
<li><a href=""http://www.sports-reference.com/blog/"">Blog</a></li>
<li><a href=""http://www.sports-reference.com/feedback/"">Questions or Comments?</a></li>
<li class=""user logged_in"">Welcome<span class=""username""></span> · <a href=""/my/"">Your Account</a></li>
<li class=""user logged_in""><a class=""logout"" href=""/my/?do=logout"">Logout</a></li>
<li class=""user not_logged_in""><a class=""login"" href=""/my/"">Login</a></li>
<li class=""user not_logged_in""><a href=""/my/"">Create Account</a></li>
<li><a href=""/my/?do=ad_free_browsing"">Surf AD-FREE</a></li>
</ul>
<a href=""/""><img alt=""Hockey-Reference.com Logo &amp; Link to home page"" onerror=""this.src='https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/logos/hr-logo.png'; this.onerror = null;"" src=""https://d2p3bygnnzw9w3.cloudfront.net/req/201609211/logos/hr-logo.svg""/></a>
<div id=""nav_trigger"" role=""button""><a href=""#site_menu_link"">MENU</a></div>
<div aria-label=""Hockey-Reference.com sections"" id=""nav"" role=""navigation"">
<ul class=""hoversmooth nohover"" id=""main_nav""><li id=""header_players""><a href=""/players"">Players</a></li>
<li id=""header_teams""><a href=""/teams/"">Teams</a></li>
<li id=""header_leagues""><a href=""/leagues/"">Seasons</a></li>
<li id=""header_leaders""><a href=""/leaders/"">Leaders</a></li>
<li id=""header_scores""><a href=""/boxscores/"">NHL Scores</a></li>
<li class="""" id=""header_playoffs""><a href=""/playoffs/"">Playoffs</a></li>
<li class="""" id=""header_playindex""><a href=""/play-index/"">Play Index</a></li>
<li><a class=""opener"" data-scroll="""" href=""#site_menu_link"">Full Site Menu Below</a></li>
</ul>
<div class=""breadcrumbs"">You are here: <div class=""crumbs"" itemscope="""" itemtype=""http://schema.org/BreadcrumbList""><span><a href=""/"">HR Home</a></span> &gt; <span itemprop=""itemListElement"" itemscope="""" itemtype=""http://schema.org/ListItem""><strong><span itemprop=""name"">Page Not Found (404 error)</span></strong> <meta content=""1"" itemprop=""position""/></span></div></div>
<ul class=""usertools bullets-inline""><li class=""user logged_in"">Welcome<span class=""username""></span> · <a href=""/my/"">Your Account</a></li>
<li class=""user logged_in""><a class=""logout"" href=""/my/?do=logout"">Logout</a></li>
<li class=""user not_logged_in""><a class=""login"" href=""/my/"">Login</a></li>
<li class=""user not_logged_in""><a href=""/my/"">Create Account</a></li>
<li><a href=""/my/?do=ad_free_browsing"">Surf AD-FREE</a></li>
</ul><!-- ul.user -->
</div><!-- div#nav -->
<script>
function sr_menus_setupMainNav_button_inline () {
    if (sr_detect_operaMini || !(""classList"" in document.createElement(""_""))) {
	return false;
    }
    var nav_trigger = document.getElementById('nav_trigger');
    if(!nav_trigger || !Modernizr.is_modern || nav_trigger.triggered) {
	return false;
    }
    nav_trigger.triggered = true;
    var nav = document.getElementById('nav');
    var nav_trigger_a = nav_trigger.querySelector('a');
    if (nav_trigger_a) {
	nav_trigger_a.setAttribute('href','javascript:void(0)');
	nav_trigger.onclick = function (event) {
	    nav.classList.toggle('open');
	    var is_open = nav.classList.contains('open');
	    if (is_open) {
		nav_trigger.classList.add('open');
	    }
	    else {
		nav_trigger.classList.remove('open');
	    }
	    event.preventDefault();
	    try { sr_record_analytics_event('MainNavButtonClick_inline',sr_record_directory(),sr_record_page());}
	    catch(err) {}
	};
    }
    return true;
}
sr_menus_setupMainNav_button_inline();
</script><div aria-label=""Site Search for players, teams and sections"" class=""search"" role=""search"">
<form action=""/search/search.fcgi"" itemprop=""potentialAction"" itemscope="""" itemtype=""http://schema.org/SearchAction"" name=""f_big"">
<meta content=""http://www.hockey-reference.com/search/search.fcgi?search={search}"" itemprop=""target""/>
<div class=""ac-outline"">
<div class=""ac-wrapper"">
<div class=""ac-prompt""></div><input autocapitalize=""off"" autocomplete=""off"" autocorrect=""off"" class=""ac-hint"" dir=""auto"" name=""hint"" placeholder=""Enter Person, Team, Section, etc"" spellcheck=""false"" tabindex=""-1"" type=""search""/><input aria-label=""Enter a player, team or section name"" autocapitalize=""off"" autocomplete=""off"" autocorrect=""off"" class=""ac-input completely"" dir=""auto"" itemprop=""query-input"" name=""search"" placeholder="""" spellcheck=""false"" tabindex=""1"" type=""search""/>
<div class=""ac-dropdown""></div>
</div>
</div>
<input tabindex=""2"" type=""submit"" value=""Search""/>
<input data-search-id="""" name=""pid"" type=""hidden"" value=""""/>
</form>
</div><!-- div.search -->
</div><!-- div#header -->
<div id=""srcom""></div>
<div aria-label=""Sections on this page and/or other pages related to this page"" class="" inactive suppress_inpage_nav"" id=""inner_nav"" role=""navigation"">
<ul class=""hoversmooth"">
<li class=""""><a href=""/"">Home Page</a> </li>
</ul>
</div><!-- div#inner_nav -->
<div class=""index reading"" id=""content"" role=""main"">
<h1>Page Not Found (404 error)",/players/f/forfe01.html,ml>,ml>,a,s,YPE
69,Michael Paliotta,/players/p/paliomi01.html,190,207,R,D,70t
70,David Honzik,/players/h/honzida01.html,ml>,ml>,a,G,71s
71,Steven Fogarty,/players/f/fogarst01.html,ml>,ml>,a,C,72n
72,Keegan Lowe,/players/l/loweke02.html,188,195,a,D,73r
73,Travis Ewanyk,/players/e/ewanytr01.html,185,196,a,L,74t
74,Blake Coleman,/players/c/colembl01.html,ml>,ml>,a,C,75t
75,Logan Shaw,/players/s/shawlo01.html,190,202,R,R,76t
76,Daniel Catenacci,/players/c/catenda01.html,175,191,L,C,77t
77,Brennan Serville,/players/s/servibr01.html,ml>,ml>,a,D,78t
78,Klas Dahlbeck,/players/d/dahlbkl01.html,190,207,L,D,79t
79,Andy Andreoff,/players/a/andrean01.html,185,203,L,L,80t
80,Anthony Camara,/players/c/camaran01.html,183,192,a,L,81s
81,Nick Shore,/players/s/shoreni01.html,185,194,R,C,82n
82,Andy Welinski,/players/w/welinan01.html,ml>,ml>,a,D,83r
83,Harrison Ruopp,/players/r/ruoppha01.html,190,205,a,D,84t
84,Alan Quine,/players/q/quineal01.html,183,200,L,C,85t
85,Josh Leivo,/players/l/leivojo01.html,185,203,R,L,86t
86,Jonathan Racine,/players/r/racinjo01.html,188,194,a,D,87t
87,Jordan Binnington,/players/b/binnijo01.html,185,167,a,G,88t
88,Justin Sefton,/players/s/seftoju01.html,ml>,ml>,a,D,89t
89,Alexandre Grenier,/players/g/grenial01.html,196,200,R,R,90t
90,Kyle Rau,/players/r/rauky01.html,173,179,L,C,91s
91,Dillon Simpson,/players/s/simpsdi01.html,ml>,ml>,a,D,92n
92,Joachim Nermark,/players/n/nermajo01.html,ml>,ml>,a,C,93r
93,Josh Shalla,/players/s/shalljo01.html,185,202,a,L,94t
94,Robbie Russo,/players/r/russoro01.html,ml>,ml>,a,D,95t
95,Jean-Gabriel Pageau,/players/p/pageaje01.html,178,180,R,C,96t
96,Josiah Didier,/players/d/didiejo01.html,ml>,ml>,a,D,97t
97,Mike Reilly,/players/r/reillmi01.html,188,191,L,D,98t
98,Reid Boucher,/players/b/bouchre01.html,178,195,L,C,99t
99,Tom Nilsson,/players/n/nilssto01.html,183,176,a,D,100
