,name,url,height,weight,shot,pos,draft
38,Simon Hjalmarsson,/players/h/hjalmsi01.html,183,172,a,R,39
39,Michal Repik,/players/r/repikmi01.html,178,180,R,R,40
40,Kevin Marshall,/players/m/marshke01.html,185,191,a,D,41
41,Eric Tangradi,/players/t/tangrer01.html,193,221,L,C,42
42,P.K. Subban,/players/s/subbapk01.html,183,210,R,D,43
43,Aaron Palushaj,/players/p/palusaa01.html,183,188,R,R,44
44,Colby Cohen,/players/c/cohenco01.html,188,200,R,D,45
45,Theo Ruth,/players/r/ruthth01.html,ml>,ml>,a,D,46
46,Dana Tyrell,/players/t/tyrelda01.html,178,192,L,C,47
47,Antoine Lafleur,/players/l/laflean01.html,ml>,ml>,a,G,48
48,Trevor Cann,/players/c/canntr01.html,ml>,ml>,a,G,49
49,Nico Sacchetti,/players/s/sacchni01.html,ml>,ml>,a,C,50
50,Keven Veilleux,/players/v/veillke01.html,ml>,ml>,a,C,51
51,Oscar Moller,/players/m/molleos01.html,178,189,R,C,52
52,Will Weber,/players/w/weberwi01.html,193,205,a,D,53
53,Jeremy Smith,/players/s/smithje02.html,183,178,a,G,54
54,T.J. Galiardi,/players/g/galiatj01.html,188,195,L,L,55
55,Akim Aliu,/players/a/aliuak01.html,193,225,R,R,56
56,Mike Hoeffel,/players/h/hoeffmi01.html,193,210,a,L,57
57,Nick Spaling,/players/s/spalini01.html,185,198,L,C,58
58,Drew Schiestel,/players/s/schiedr01.html,ml>,ml>,a,D,59
59,Ruslan Bashkirov,/players/b/bashkru01.html,ml>,ml>,a,L,60
60,Wayne Simmonds,/players/s/simmowa01.html,188,183,R,R,61
61,Mark Katic,/players/k/katicma01.html,178,191,L,D,62
62,Maxime Macenauer,/players/m/macenma01.html,183,205,L,C,63
63,Sergei Korostin,/players/k/korosse01.html,ml>,ml>,a,R,64
64,Olivier Fortier,/players/f/fortiol01.html,ml>,ml>,a,C,65
65,Garrett Klotz,/players/k/klotzga01.html,ml>,ml>,a,L,66
66,Spencer Machacek,/players/m/machasp01.html,185,200,R,R,67
67,Jake Hansen,/players/h/hanseja02.html,ml>,ml>,a,W,68
68,Maxime Tanguay,/players/t/tanguma01.html,ml>,ml>,a,C,69
69,John Negrin,/players/n/negrijo01.html,188,195,a,D,70
70,Evgeni Dadonov,/players/d/dadonev01.html,180,184,L,R,71
71,Drayson Bowman,/players/b/bowmadr01.html,185,195,L,C,72
72,Yannick Weber,/players/w/weberya01.html,180,200,R,D,73
73,Dale Mitchell,/players/m/mitchda01.html,ml>,ml>,a,R,74
74,Luca Cunti,/players/c/cuntilu01.html,ml>,ml>,a,C,75
75,Jason Gregoire,/players/g/gregoja01.html,ml>,ml>,a,L,76
76,Alex Killorn,/players/k/killoal01.html,188,198,L,C,77
77,Robert Bortuzzo,/players/b/borturo01.html,193,215,R,D,78
78,Nick Palmieri,/players/p/palmini01.html,190,220,a,R,79
79,Casey Pierro-Zabotel,/players/p/pierrca01.html,ml>,ml>,a,C,80
80,Ryan Thang,/players/t/thangry01.html,183,194,R,L,81
81,Bryan Cameron,/players/c/camerbr01.html,ml>,ml>,a,R,82
82,Timo Pielmeier,/players/p/pielmti01.html,183,170,a,G,83
83,Phil Desimone,/players/d/desimph01.html,ml>,ml>,a,C,84
84,Brett Sonne,/players/s/sonnebr01.html,ml>,ml>,a,C,85
85,Josh Unice,/players/u/unicejo01.html,ml>,ml>,a,G,86
86,Corbin McPherson,/players/m/mcpheco01.html,193,210,a,D,87
87,Joakim Andersson,/players/a/anderjo03.html,188,211,L,C,88
88,Corey Tropp,/players/t/troppco01.html,183,185,R,R,89
89,Louie Caporusso,/players/c/caporlo01.html,ml>,ml>,a,C,90
90,Tyson Sexsmith,/players/s/sexsmty01.html,ml>,ml>,a,G,91
91,Justin Vaive,/players/v/vaiveju01.html,ml>,ml>,a,L,92
92,Steven Kampfer,/players/k/kampfst01.html,180,192,R,D,93
93,Maksim Mayorov,/players/m/mayorma01.html,188,202,L,L,94
94,Alec Martinez,/players/m/martial01.html,185,210,L,D,95
95,Cade Fairchild,/players/f/faircca01.html,180,175,L,D,96
96,Linus Omark,/players/o/omarkli01.html,178,180,L,L,97
97,Sebastian Stefaniszin,/players/s/stefase01.html,ml>,ml>,a,G,98
98,Matt Frattin,/players/f/frattma01.html,183,205,R,R,99
99,Travis Erstad,/players/e/erstatr01.html,ml>,ml>,a,C,100
100,Matt Rust,/players/r/rustma01.html,ml>,ml>,a,C,101
101,Justin McCrae,/players/m/mccraju01.html,ml>,ml>,a,C,102
102,Vladimir Ruzicka,/players/r/ruzicvl02.html,ml>,ml>,a,C,103
103,Ben Winnett,/players/w/winnebe01.html,ml>,ml>,a,L,104
104,Brad Malone,/players/m/malonbr01.html,188,207,L,C,105
105,Maxim Gratchev,/players/g/gratcma01.html,ml>,ml>,a,L,106
106,Mitch Fadden,/players/f/faddemi01.html,ml>,ml>,a,C,107
107,Brett Bruneteau,/players/b/brunebr01.html,ml>,ml>,a,C,108
108,Dwight King,/players/k/kingdw01.html,193,232,L,L,109
109,Justin Falk,/players/f/falkju01.html,196,224,L,D,110
110,Luca Caputi,/players/c/caputlu01.html,190,200,L,L,111
111,Colton Sceviour,/players/s/scevico01.html,183,195,R,C,112
112,Kent Patterson,/players/p/patteke01.html,ml>,ml>,a,G,113
113,Ben Ryan,/players/r/ryanbe01.html,ml>,ml>,a,C,114
114,Niclas Lucenius ,/players/l/lucenni01.html,ml>,ml>,a,C,115
115,Keith Aulie,/players/a/aulieke01.html,198,222,L,D,116
116,Matt Halischuk,/players/h/halisma01.html,183,180,R,R,117
117,Alex Grant,/players/g/grantal01.html,188,185,R,D,118
118,Mark Santorelli,/players/s/santoma01.html,ml>,ml>,a,C,119
119,Ben Blood,/players/b/bloodbe01.html,ml>,ml>,a,D,120
120,Mattias Modig,/players/m/modigma01.html,ml>,ml>,a,G,121
121,Mario Kempe,/players/k/kempema01.html,ml>,ml>,a,C,122
122,Maxim Goncharov,/players/g/gonchma01.html,ml>,ml>,a,D,123
123,Linden Rowat,/players/r/rowatli01.html,ml>,ml>,a,G,124
124,Brett Leffler,/players/l/lefflbr01.html,ml>,ml>,a,R,125
125,Joe Lavin,/players/l/lavinjo01.html,ml>,ml>,a,D,126
126,Milan Kytnar,/players/k/kytnami01.html,183,190,L,C,127
127,Austin Smith,/players/s/smithau01.html,ml>,ml>,a,R,128
128,Jamie Benn,/players/b/bennja01.html,188,210,L,L,129
129,Denis Reul,/players/r/reulde01.html,ml>,ml>,a,D,130
130,John Lee,/players/l/leejo01.html,ml>,ml>,a,D,131
131,Chris Terry,/players/t/terrych01.html,178,195,L,L,132
132,Joe Stejskal,/players/s/stejsjo01.html,ml>,ml>,a,D,133
133,Juraj Mikus,/players/m/mikusju02.html,ml>,ml>,a,D,134
134,Paul Carey,/players/c/careypa01.html,183,175,L,C,135
135,Ondrej Roman,/players/r/romanon01.html,ml>,ml>,a,C,136
136,Joshua Turnbull,/players/t/turnbjo01.html,ml>,ml>,a,C,137
137,Max Campbell,/players/c/campbma01.html,ml>,ml>,a,C,138
138,Brad Eidsness,/players/e/eidsnbr01.html,ml>,ml>,a,G,139
139,Cody Almond,/players/a/almonco01.html,188,199,a,C,140
140,Jake Muzzin,/players/m/muzzija01.html,190,216,L,D,141
141,Andrew Conboy,/players/c/conboan01.html,ml>,ml>,a,L,142
142,Mickey Renaud,/players/r/renaumi01.html,ml>,ml>,a,C,143
143,Andreas Thuresson,/players/t/thurean01.html,185,212,R,C,144
144,Charles-Antoine Messier,/players/m/messich01.html,ml>,ml>,a,C,145
145,Ilja Kablukov,/players/k/kabluil01.html,ml>,ml>,a,C,146
146,Jean-Simon Allard,/players/a/allarje01.html,ml>,ml>,a,C,147
147,Randy Cameron,/players/c/camerra01.html,ml>,ml>,a,C,148
148,Michael Neal,/players/n/nealmi01.html,ml>,ml>,a,L,149
149,Matt Marshall,/players/m/marshma01.html,ml>,ml>,a,C,150
150,Brett Morrison,/players/m/morribr02.html,ml>,ml>,a,C,151
151,Jon Kalinski,/players/k/kalinjo01.html,185,175,L,L,152
152,Scott Darling,/players/d/darlisc01.html,198,232,a,G,153
153,Dan Dunn,/players/d/dunnda02.html,ml>,ml>,a,G,154
154,Jens Hellgren,/players/h/hellgje01.html,ml>,ml>,a,D,155
155,Richard Greenop,/players/g/greenri02.html,ml>,ml>,a,C,156
156,William Quist,/players/q/quistwi01.html,ml>,ml>,a,L,157
157,Allen York,/players/y/yorkal01.html,190,188,a,G,158
158,Alain Goulet,/players/g/gouleal01.html,ml>,ml>,a,D,159
159,Anthony Peluso,/players/p/pelusan01.html,190,235,R,R,160
160,Patrick Maroon,/players/m/maroopa01.html,190,230,L,L,161
161,Brett Bellemore,/players/b/bellebr01.html,193,225,R,D,162
162,Nichlas Torp,/players/t/torpni01.html,ml>,ml>,a,D,163
163,Chris Didomenico,/players/d/didomch01.html,ml>,ml>,a,C,164
164,Patrik Zackrisson,/players/z/zackrpa01.html,ml>,ml>,a,R,165
165,Blake Kessel,/players/k/kessebl01.html,ml>,ml>,a,D,166
166,Johan Harju,/players/h/harjujo01.html,190,210,L,L,167
167,Carl Hagelin,/players/h/hagelca01.html,180,186,L,L,168
168,Radim Ostrcil,/players/o/ostrcra01.html,ml>,ml>,a,D,169
169,Harri Ilvonen,/players/i/ilvonha01.html,ml>,ml>,a,D,170
170,Dustin Jeffrey,/players/j/jeffrdu01.html,185,205,L,C,171
171,Luke Gazdic,/players/g/gazdilu01.html,193,225,L,L,172
172,Nick Bonino,/players/b/boninni01.html,185,196,L,C,173
173,Robert Dietrich,/players/d/dietrro01.html,ml>,ml>,a,D,174
174,John Albert,/players/a/alberjo01.html,180,190,a,C,175
175,Taylor Matson,/players/m/matsota01.html,ml>,ml>,a,C,176
176,Vili Sopanen,/players/s/sopanvi01.html,ml>,ml>,a,R,177
177,Zack Torquato,/players/t/torquza01.html,ml>,ml>,a,C,178
178,Paul Byron,/players/b/byronpa01.html,173,158,L,C,179
179,Justin Taylor,/players/t/tayloju01.html,ml>,ml>,a,C,180
180,Corey Syvret,/players/s/syvreco01.html,ml>,ml>,a,D,181
181,Brad Phillips,/players/p/phillbr01.html,ml>,ml>,a,G,182
182,Torrie Jung,/players/j/jungto01.html,ml>,ml>,a,G,183
183,Josh Kidd,/players/k/kiddjo01.html,ml>,ml>,a,D,184
184,Nick Larson,/players/l/larsoni01.html,ml>,ml>,a,C,185
185,C.J. Severyn,/players/s/severc.01.html,ml>,ml>,a,L,186
186,Nick Eno,/players/e/enoni01.html,ml>,ml>,a,G,187
187,Matt Fillier,/players/f/fillima02.html,ml>,ml>,a,C,188
188,Jordan Knackstedt,/players/k/knackjo01.html,ml>,ml>,a,R,189
189,Trevor Nill,/players/n/nilltr01.html,ml>,ml>,a,C,190
190,Ryan Watson,/players/w/watsory01.html,ml>,ml>,a,L,191
191,Scott Kishel,/players/k/kishesc01.html,ml>,ml>,a,D,192
192,David Skokan,/players/s/skokada01.html,ml>,ml>,a,C,193
193,Carl Gunnarsson,/players/g/gunnaca01.html,188,196,L,D,194
194,Johan Alcen,/players/a/alcenjo01.html,ml>,ml>,a,R,195
195,Simon Lacroix,/players/l/lacrosi01.html,ml>,ml>,a,D,196
196,Michael Ward,/players/w/wardmi01.html,ml>,ml>,a,D,197
197,Danny Hobbs,/players/h/hobbsda01.html,ml>,ml>,a,C,198
198,Andrew Glass,/players/g/glassan01.html,ml>,ml>,a,L,199
199,Carson McMillan,/players/m/mcmilca01.html,188,213,a,R,200
200,Justin Braun,/players/b/braunju01.html,188,205,R,D,201
201,Sergei Gayduchenko,/players/g/gayduse01.html,ml>,ml>,a,G,202
202,Frazer McLaren,/players/m/mclarfr01.html,196,230,L,L,203
203,Atte Engren,/players/e/engreat01.html,ml>,ml>,a,G,204
204,Paul Postma,/players/p/postmpa01.html,190,195,R,D,205
205,Dan Gendur,/players/g/genduda01.html,ml>,ml>,a,R,206
206,Ryan Molle,/players/m/mollery01.html,ml>,ml>,a,D,207
207,Bryan Rufenach,/players/r/rufenbr01.html,ml>,ml>,a,D,208
208,Drew Mackenzie,/players/m/mackedr01.html,ml>,ml>,a,D,209
209,Justin Courtnall,/players/c/courtju01.html,ml>,ml>,a,L,210
210,Trent Vogelhuber,/players/v/vogeltr01.html,188,185,a,R,211
