,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2013-14,WSH,19,82,151,1,2,1,0,0,7,0,0,4.8,97,4.8,97,7:56,197,13,17,10
2,2014-15,WSH,20,67,172,-1,4,0,0,0,13,0,0,5.1,150,5.1,150,10:56,205,24,20,10
3,2015-16,WSH,21,82,163,3,7,0,0,1,14,1,1,7.1,189,7.1,189,12:55,253,48,16,21
4,2016-17,WSH,22,21,21,1,1,0,0,0,0,0,0,4.5,39,4.5,39,13:03,42,5,10,4
