,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2014-15,CGY,21,1,2,0,0,0,0,0,0,0,0,</td,2,</td,2,19:31,0,0,0,2
2,2015-16,CGY,22,8,0,-2,0,0,0,0,0,0,0,0.0,18,0.0,18,12:21,2,3,3,4
3,2016-17,CGY,23,15,10,1,0,0,0,0,3,0,0,0.0,40,0.0,40,14:43,8,9,3,6
