,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,NYI,26,200,178,52.9,0.9,147,132,52.7,2.0,5.0,89.8,94.8,49.0,51.0
2,2008-09,NYI,27,558,810,40.8,-9.5,425,564,43.0,-6.7,5.7,91.1,96.7,38.0,62.0
3,2009-10,NYI,28,374,545,40.7,-7.6,296,373,44.2,-4.4,7.7,92.6,100.,32.9,67.1
4,2010-11,CGY,29,750,549,57.7,8.0,556,381,59.3,9.5,6.6,92.6,99.2,58.0,42.0
5,2011-12,CGY,30,553,577,48.9,0.3,414,437,48.6,1.2,2.7,90.7,93.4,49.3,50.7
6,2012-13,CGY,31,271,294,48.0,-0.6,201,212,48.7,0.1,3.5,91.1,94.6,46.8,53.2
7,2013-14,TOT,32,236,239,49.7,0.7,169,179,48.6,-1.0,6.3,91.2,97.5,67.3,32.7
8,2013-14,CGY,32,55,75,42.3,-10.,39,51,43.3,-12.,3.6,94.6,98.2,69.0,31.0
9,2013-14,ANA,32,181,164,52.5,4.4,130,128,50.4,2.2,7.0,89.8,96.8,66.9,33.1
10,2014-15,ANA,33,396,392,50.3,1.0,304,289,51.3,1.8,4.6,93.1,97.6,50.4,49.6
11,2015-16,ANA,34,12,15,44.4,-15.,9,10,47.4,-2.2,0.0,71.4,71.4,9.1,90.9
