,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,CAR,25,1150,1076,51.7,-3.0,857,795,51.9,-2.6,8.5,91.3,99.7,47.5,52.5
2,2008-09,CAR,26,1161,1200,49.2,-4.5,876,918,48.8,-5.6,7.6,92.4,100.,47.9,52.1
3,2009-10,CAR,27,880,968,47.6,-2.8,664,740,47.3,-1.1,7.7,91.9,99.6,42.2,57.8
4,2010-11,CAR,28,1323,1556,46.0,-5.4,961,1208,44.3,-6.4,7.6,92.9,100.,45.6,54.4
5,2011-12,CAR,29,1297,1475,46.8,-1.8,938,1098,46.1,-2.2,8.6,93.2,101.,39.8,60.2
6,2012-13,CAR,30,681,735,48.1,-5.0,496,569,46.6,-6.4,9.2,90.8,100.,43.2,56.8
7,2013-14,TOT,31,692,960,41.9,-6.3,513,731,41.2,-6.3,5.1,91.8,97.0,39.4,60.6
8,2013-14,CAR,31,239,256,48.3,-3.7,173,197,46.8,-6.2,3.3,91.8,95.1,51.6,48.4
9,2013-14,TOR,31,453,704,39.2,-7.5,340,534,38.9,-6.6,6.0,91.9,97.9,34.1,65.9
10,2014-15,TOT,32,919,945,49.3,-3.0,675,693,49.3,-2.8,6.8,90.4,97.3,54.1,45.9
11,2014-15,CAR,32,702,736,48.8,-3.1,514,545,48.5,-3.2,6.0,89.3,95.2,53.9,46.1
12,2014-15,WSH,32,217,209,50.9,-2.9,161,148,52.1,-1.6,9.7,94.4,104.,54.9,45.1
