,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,SJS,25,1143,965,54.2,-0.4,883,698,55.9,-0.2,7.8,92.3,100.,52.6,47.4
2,2008-09,SJS,26,1167,1002,53.8,-0.9,903,760,54.3,-1.2,6.9,91.3,98.2,55.3,44.7
3,2009-10,VAN,27,1390,1134,55.1,6.4,1057,885,54.4,5.8,11.0,92.7,103.,53.6,46.4
4,2010-11,VAN,28,1547,1244,55.4,3.4,1152,944,55.0,3.5,8.5,92.5,101.,61.1,38.9
5,2011-12,BUF,29,1191,1167,50.5,1.4,889,903,49.6,1.0,8.9,91.5,100.,52.6,47.4
6,2012-13,BUF,30,864,870,49.8,7.3,665,657,50.3,9.5,7.5,93.0,100.,50.0,50.0
7,2013-14,BUF,31,1222,1410,46.4,4.2,930,1063,46.7,5.2,7.1,90.2,97.3,46.8,53.2
8,2014-15,PIT,32,840,788,51.6,-1.9,603,606,49.9,-5.2,9.0,92.2,101.,52.7,47.3
9,2015-16,TOT,33,625,519,54.6,-0.9,459,397,53.6,-1.7,5.1,90.9,96.1,57.3,42.7
10,2015-16,LAK,33,512,417,55.1,-0.9,372,320,53.8,-2.3,4.8,91.1,95.9,60.3,39.7
11,2015-16,CHI,33,113,102,52.6,-0.5,87,77,53.0,2.3,6.6,90.2,96.8,44.8,55.2
