,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,BUF,25,990,993,49.9,-0.7,774,757,50.6,-1.6,10.8,91.5,102.,49.2,50.8
2,2008-09,BUF,26,1039,1068,49.3,-1.0,803,814,49.7,-0.3,8.4,91.4,99.9,48.6,51.4
3,2009-10,BUF,27,1117,1030,52.0,1.3,850,797,51.6,1.2,8.3,93.0,101.,54.9,45.1
4,2010-11,BUF,28,1054,916,53.5,4.3,798,686,53.8,3.4,8.1,91.4,99.5,58.9,41.1
5,2011-12,BUF,29,1073,1096,49.5,-0.7,788,837,48.5,-1.6,9.5,90.6,100.,53.8,46.2
6,2012-13,TOT,30,667,739,47.4,-0.8,484,565,46.1,-2.9,10.6,91.0,101.,51.1,48.9
7,2012-13,BUF,30,528,613,46.3,-0.9,379,478,44.2,-3.5,11.0,91.5,102.,46.8,53.2
8,2012-13,MIN,30,139,126,52.5,1.0,105,87,54.7,1.7,9.1,88.3,97.4,68.3,31.7
9,2013-14,MIN,31,1100,1011,52.1,3.5,834,745,52.8,4.5,8.6,91.2,99.8,60.4,39.6
10,2014-15,MIN,32,1299,1102,54.1,4.9,976,813,54.6,3.9,8.4,91.4,99.8,62.8,37.2
11,2015-16,MIN,33,1030,968,51.6,5.1,786,717,52.3,5.0,7.4,93.5,100.,58.6,41.4
12,2016-17,MIN,34,267,258,50.9,1.7,198,184,51.8,3.4,7.0,94.4,101.,50.0,50.0
