,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,WSH,24,740,692,51.7,-5.3,555,525,51.4,-6.3,7.1,91.3,98.4,54.3,45.7
2,2008-09,WSH,25,997,834,54.5,-1.1,721,612,54.1,-1.8,8.7,90.3,99.0,54.0,46.0
3,2009-10,WSH,26,1063,1018,51.1,-3.6,771,778,49.8,-3.5,10.8,92.2,103.,50.8,49.2
4,2010-11,WSH,27,1057,943,52.9,2.1,743,686,52.0,1.0,7.9,94.2,102.,52.9,47.1
5,2011-12,WSH,28,978,1124,46.5,-2.7,724,819,46.9,-2.7,8.5,91.6,100.,42.2,57.8
6,2012-13,WSH,29,104,106,49.5,-5.9,65,82,44.2,-9.2,10.9,95.2,106.,48.6,51.4
7,2013-14,WSH,30,577,632,47.7,-3.5,398,472,45.7,-5.3,7.9,91.9,99.8,51.5,48.5
8,2014-15,WSH,31,738,760,49.3,-2.4,514,536,49.0,-2.7,8.0,91.8,99.7,45.8,54.2
9,2015-16,TOT,32,661,678,49.4,-1.2,464,518,47.3,-3.5,6.1,90.8,96.8,47.5,52.5
10,2015-16,WSH,32,445,431,50.8,1.1,314,323,49.3,-1.2,5.2,91.7,96.9,51.8,48.2
11,2015-16,TOR,32,216,247,46.7,-6.6,150,195,43.5,-8.0,8.1,89.2,97.3,39.9,60.1
