,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,VAN,26,449,521,46.3,-7.2,335,417,44.5,-10.,7.3,90.3,97.6,53.7,46.3
2,2008-09,VAN,27,1044,1009,50.9,1.7,776,816,48.7,-1.2,8.3,91.5,99.8,51.7,48.3
3,2009-10,VAN,28,907,754,54.6,3.8,695,603,53.5,2.8,7.4,91.0,98.4,51.3,48.7
4,2010-11,VAN,29,1178,1042,53.1,0.5,903,787,53.4,1.9,9.4,94.4,103.,45.5,54.5
5,2011-12,VAN,30,1540,1273,54.7,2.1,1128,990,53.3,1.8,9.0,91.7,100.,49.1,50.9
6,2012-13,VAN,31,577,569,50.3,-5.8,428,455,48.5,-7.4,10.9,92.4,103.,49.4,50.6
7,2013-14,VAN,32,1437,1357,51.4,-1.3,1042,995,51.2,-1.6,7.0,91.2,98.2,49.3,50.7
8,2014-15,VAN,33,978,1057,48.1,-1.9,734,777,48.6,-3.0,9.4,91.1,100.,49.7,50.3
9,2015-16,ANA,34,1177,1169,50.2,-4.1,886,847,51.1,-3.7,7.0,91.9,99.0,47.4,52.6
10,2016-17,ANA,35,284,390,42.1,-10.,213,299,41.6,-12.,8.6,94.1,102.,48.1,51.9
