,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,CHI,26,840,884,48.7,-3.9,653,719,47.6,-6.0,11.9,91.9,103.,46.0,54.0
2,2008-09,CHI,27,780,627,55.4,0.5,585,492,54.3,-1.4,8.1,92.7,100.,64.9,35.1
3,2009-10,CHI,28,1241,817,60.3,2.3,957,597,61.6,1.6,9.6,90.7,100.,62.4,37.6
4,2010-11,CHI,29,1081,913,54.2,1.4,832,700,54.3,1.0,8.5,89.8,98.3,67.5,32.5
5,2011-12,CHI,30,1193,905,56.9,5.5,912,686,57.1,5.8,10.4,91.1,101.,64.8,35.2
6,2012-13,CHI,31,378,358,51.4,-3.6,277,260,51.6,-5.9,9.3,93.7,103.,58.3,41.7
7,2013-14,CHI,32,1392,1035,57.4,1.4,1028,785,56.7,0.3,9.5,90.6,100.,65.5,34.5
8,2014-15,CHI,33,1031,817,55.8,2.5,740,634,53.9,1.2,7.7,89.9,97.5,66.4,33.6
9,2015-16,DAL,34,1219,1041,53.9,1.7,896,803,52.7,0.3,8.4,90.6,99.0,56.3,43.7
10,2016-17,DAL,35,120,143,45.6,-5.0,89,101,46.8,-4.9,3.1,90.3,93.4,43.0,57.0
