,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TOT,24,841,738,53.3,-0.9,651,558,53.8,0.3,9.0,91.0,100.,55.9,44.1
2,2007-08,CHI,24,639,541,54.2,0.7,490,406,54.7,1.8,8.9,90.8,99.6,55.8,44.2
3,2007-08,CAR,24,202,197,50.6,-5.2,161,152,51.4,-3.8,9.4,91.8,101.,56.3,43.8
4,2008-09,CAR,25,1259,1106,53.2,1.1,955,819,53.8,1.2,8.3,91.0,99.3,53.8,46.2
5,2009-10,CAR,26,682,620,52.4,1.5,498,482,50.8,1.6,8.4,90.1,98.5,47.4,52.6
6,2010-11,CAR,27,1116,1125,49.8,0.0,781,837,48.3,-0.5,10.3,91.7,102.,50.3,49.7
7,2011-12,CAR,28,979,1013,49.1,0.0,727,776,48.4,-0.6,9.5,90.9,100.,53.7,46.3
8,2012-13,CAR,29,260,219,54.3,3.4,185,178,51.0,0.8,8.3,85.7,94.0,51.9,48.1
9,2013-14,TOT,30,968,887,52.2,0.4,689,667,50.8,0.0,6.7,89.7,96.4,59.8,40.2
10,2013-14,CAR,30,730,714,50.6,-0.7,513,527,49.3,-0.8,6.5,89.0,95.5,62.4,37.6
11,2013-14,NJD,30,238,173,57.9,4.0,176,140,55.7,2.4,7.1,92.2,99.4,52.6,47.4
12,2014-15,NJD,31,606,636,48.8,2.3,439,488,47.4,1.3,4.7,94.8,99.5,46.9,53.1
13,2015-16,NJD,32,249,283,46.8,1.6,188,223,45.7,-0.3,3.9,92.2,96.1,41.0,59.0
