,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,LAK,25,867,838,50.9,4.4,665,671,49.8,3.4,8.3,88.7,97.1,54.3,45.7
2,2008-09,CGY,26,1107,885,55.6,-2.3,834,709,54.1,-1.5,10.2,89.8,100.,59.8,40.2
3,2009-10,MTL,27,1048,1086,49.1,-0.8,737,788,48.3,-2.7,10.3,92.1,102.,47.8,52.2
4,2010-11,MTL,28,904,953,48.7,-3.2,690,702,49.6,-3.5,7.8,93.6,101.,51.9,48.1
5,2011-12,TOT,29,832,933,47.1,-1.8,594,701,45.9,-2.9,8.5,91.2,99.7,52.4,47.6
6,2011-12,MTL,29,456,501,47.6,-2.0,332,370,47.3,-3.6,8.5,91.0,99.5,55.2,44.8
7,2011-12,CGY,29,376,432,46.5,-1.7,262,331,44.2,-2.3,8.6,91.5,100.,49.2,50.8
8,2012-13,CGY,30,551,585,48.5,1.1,412,433,48.8,0.9,7.5,88.6,96.1,45.4,54.6
9,2013-14,CGY,31,948,898,51.4,6.6,686,633,52.0,5.6,8.5,88.7,97.1,47.5,52.5
10,2014-15,NJD,32,755,882,46.1,-0.4,568,699,44.8,-1.7,9.5,93.2,102.,49.2,50.8
11,2015-16,NJD,33,518,530,49.4,4.4,400,419,48.8,2.7,12.7,92.8,105.,62.8,37.3
12,2016-17,NJD,34,193,221,46.6,-0.9,149,175,46.0,-2.3,12.3,92.2,104.,50.7,49.3
