,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TOR,25,408,346,54.1,-0.8,307,254,54.7,-0.8,7.0,89.5,96.5,48.3,51.7
2,2008-09,TOT,26,890,865,50.7,-0.4,681,662,50.7,-3.0,9.1,91.6,100.,57.3,42.7
3,2008-09,TOR,26,116,102,53.2,-8.1,88,70,55.7,-8.1,6.3,88.4,94.7,54.4,45.6
4,2008-09,STL,26,774,763,50.4,0.4,593,592,50.0,-2.5,9.5,91.9,101.,57.7,42.3
5,2009-10,STL,27,954,727,56.8,6.7,737,571,56.3,6.1,9.2,90.3,99.5,61.1,38.9
6,2010-11,STL,28,922,828,52.7,0.5,690,598,53.6,1.5,7.2,90.9,98.1,59.4,40.6
7,2011-12,STL,29,1022,878,53.8,-2.2,763,647,54.1,-3.6,7.0,93.5,100.,50.5,49.5
8,2012-13,DET,30,99,80,55.3,-4.7,72,63,53.3,-8.8,3.7,89.8,93.5,60.0,40.0
9,2013-14,STL,31,307,292,51.3,-3.8,224,197,53.2,-0.2,5.3,91.5,96.9,60.1,39.9
10,2014-15,PHI,32,519,423,55.1,9.0,370,311,54.3,9.0,5.2,93.8,99.0,55.4,44.6
11,2015-16,BUF,33,427,454,48.5,2.0,316,336,48.5,1.5,6.6,89.2,95.8,56.3,43.7
