,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,NYR,24,1200,1023,54.0,-2.8,924,741,55.5,-2.4,7.9,91.4,99.3,57.8,42.2
2,2008-09,CBJ,25,1191,1044,53.3,0.6,915,797,53.4,0.5,9.4,90.2,99.7,50.1,49.9
3,2009-10,CBJ,26,1072,1148,48.3,-0.5,818,895,47.8,-0.8,8.4,91.1,99.6,47.9,52.1
4,2010-11,CBJ,27,1268,1115,53.2,3.3,940,832,53.0,2.9,7.5,89.9,97.5,49.2,50.8
5,2011-12,CBJ,28,1045,1011,50.8,1.6,806,749,51.8,3.6,6.6,89.2,95.8,45.3,54.7
6,2012-13,CBJ,29,748,798,48.4,1.8,543,588,48.0,1.9,10.3,92.5,102.,48.8,51.2
7,2013-14,CBJ,30,986,994,49.8,-2.5,750,752,49.9,-1.9,9.2,91.1,100.,44.5,55.5
8,2014-15,CBJ,31,868,1024,45.9,-3.9,654,778,45.7,-3.3,9.1,93.0,102.,48.3,51.7
9,2015-16,CBJ,32,798,782,50.5,2.5,584,579,50.2,1.6,7.3,90.8,98.1,49.5,50.5
10,2016-17,COL,33,226,249,47.6,-0.9,163,176,48.1,-0.9,9.5,91.3,100.,40.2,59.8
