,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,OTT,24,1248,1108,53.0,1.3,931,872,51.6,0.4,12.8,91.1,103.,56.6,43.4
2,2008-09,OTT,25,1189,1115,51.6,2.1,889,837,51.5,1.1,8.9,88.9,97.8,53.5,46.5
3,2009-10,OTT,26,821,837,49.5,-2.2,600,617,49.3,-4.1,9.3,90.7,99.9,53.8,46.2
4,2010-11,OTT,27,921,888,50.9,2.3,704,690,50.5,3.2,9.9,89.2,99.0,47.7,52.3
5,2011-12,OTT,28,1405,1207,53.8,0.6,1025,948,52.0,-0.2,10.5,91.2,101.,59.6,40.4
6,2012-13,OTT,29,79,69,53.4,0.4,56,52,51.9,1.9,11.4,97.2,108.,61.8,38.2
7,2013-14,OTT,30,1141,1065,51.7,-2.1,865,870,49.9,-2.9,9.3,88.5,97.9,55.8,44.2
8,2014-15,DAL,31,1258,1022,55.2,4.3,927,764,54.8,3.6,8.7,89.4,98.1,59.6,40.4
9,2015-16,DAL,32,1156,945,55.0,3.9,850,679,55.6,4.6,7.9,92.4,100.,56.8,43.2
10,2016-17,DAL,33,211,210,50.1,1.3,151,150,50.2,0.0,6.7,83.8,90.5,43.7,56.3
