,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,SJS,25,162,122,57.0,3.9,116,89,56.6,2.4,8.5,86.9,95.4,49.5,50.5
2,2008-09,SJS,26,1029,815,55.8,0.5,803,595,57.4,1.5,7.5,93.0,100.,55.5,44.5
3,2009-10,SJS,27,1284,1165,52.4,1.0,964,885,52.1,1.5,8.3,91.8,100.,49.8,50.2
4,2010-11,SJS,28,1326,997,57.1,4.6,981,735,57.2,4.5,8.0,92.0,100.,51.6,48.4
5,2011-12,SJS,29,1220,1107,52.4,-1.1,904,779,53.7,-0.9,7.1,91.2,98.2,56.8,43.2
6,2012-13,TOT,30,568,494,53.5,5.3,411,351,53.9,4.8,7.8,92.5,100.,53.5,46.5
7,2012-13,SJS,30,410,367,52.8,4.6,291,266,52.2,2.8,6.5,92.2,98.7,53.0,47.0
8,2012-13,NYR,30,158,127,55.4,7.0,120,85,58.5,10.6,10.8,93.7,104.,54.5,45.5
9,2013-14,NJD,31,524,477,52.3,-1.0,395,362,52.2,-1.9,8.6,87.7,96.3,50.2,49.8
10,2014-15,NJD,32,127,146,46.5,-6.1,94,126,42.7,-9.3,8.5,93.1,101.,48.9,51.1
