,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,NJD,26,1012,842,54.6,2.3,779,665,53.9,2.2,10.1,94.5,104.,53.9,46.1
2,2008-09,NJD,27,1386,1168,54.3,1.5,1071,902,54.3,0.6,8.7,92.2,100.,50.1,49.9
3,2009-10,TOT,28,1037,1072,49.2,-2.7,777,798,49.3,-2.5,9.6,92.4,102.,55.5,44.5
4,2009-10,NJD,28,677,598,53.1,1.1,517,451,53.4,0.6,8.3,91.9,100.,67.7,32.3
5,2009-10,ATL,28,360,474,43.2,-8.7,260,347,42.8,-8.0,12.1,93.1,105.,38.1,61.9
6,2010-11,ATL,29,1167,1342,46.5,-5.7,873,973,47.3,-6.3,5.8,92.4,98.2,45.6,54.4
7,2011-12,TOT,30,1227,1257,49.4,-2.4,952,921,50.8,-1.7,6.8,91.8,98.6,50.4,49.6
8,2011-12,WPG,30,894,950,48.5,-2.4,699,704,49.8,-1.8,6.1,92.1,98.2,47.2,52.8
9,2011-12,CHI,30,333,307,52.0,-3.1,253,217,53.8,-1.9,8.6,91.0,99.5,58.4,41.6
10,2012-13,CHI,31,780,653,54.4,0.0,582,456,56.1,0.6,9.0,91.9,101.,51.1,48.9
11,2013-14,CHI,32,1201,1060,53.1,-5.8,888,735,54.7,-3.2,8.4,91.9,100.,49.2,50.8
12,2014-15,CHI,33,1300,1226,51.5,-4.4,937,880,51.6,-2.7,6.7,93.5,100.,51.0,49.0
13,2015-16,DAL,34,1345,1316,50.5,-2.6,993,968,50.6,-2.5,8.0,92.0,100.,48.1,51.9
14,2016-17,DAL,35,236,281,45.6,-2.1,174,186,48.3,0.8,12.2,89.9,102.,32.7,67.3
