,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,CGY,30,1360,1045,56.5,5.6,1024,849,54.7,5.3,11.4,91.7,103.,53.7,46.3
2,2008-09,CGY,31,1372,1155,54.3,-4.1,1040,955,52.1,-4.2,10.1,89.7,99.9,58.3,41.7
3,2009-10,CGY,32,1304,1299,50.1,-4.0,947,1002,48.6,-5.1,9.3,91.4,100.,53.3,46.7
4,2010-11,CGY,33,1309,1243,51.3,-0.6,978,908,51.9,-0.3,10.3,89.5,99.9,53.2,46.8
5,2011-12,CGY,34,1213,1485,45.0,-5.9,891,1114,44.4,-5.2,10.1,91.3,101.,50.5,49.5
6,2012-13,TOT,35,605,625,49.2,1.6,446,451,49.7,1.8,8.5,90.0,98.4,49.7,50.3
7,2012-13,CGY,35,437,462,48.6,-1.1,324,328,49.7,0.1,9.4,87.3,96.7,47.1,52.9
8,2012-13,PIT,35,168,163,50.8,8.3,122,123,49.8,6.0,6.1,96.8,102.,58.7,41.3
9,2013-14,BOS,36,1284,1122,53.4,-0.9,950,857,52.6,-1.9,10.4,94.4,104.,58.3,41.7
10,2014-15,COL,37,1027,1413,42.1,-2.7,754,1030,42.3,-3.5,10.4,92.3,102.,45.9,54.1
11,2015-16,COL,38,893,1141,43.9,-0.8,653,841,43.7,-2.6,8.3,90.1,98.4,49.3,50.7
12,2016-17,COL,39,268,228,54.0,7.2,196,171,53.4,5.0,7.4,91.9,99.3,45.7,54.3
