,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,SJS,28,1231,894,57.9,5.0,935,674,58.1,2.9,9.8,91.5,101.,58.7,41.3
2,2008-09,SJS,29,1317,1045,55.8,0.9,994,818,54.9,-1.7,8.9,92.6,101.,55.3,44.7
3,2009-10,SJS,30,1223,1126,52.1,0.7,896,879,50.5,-0.1,10.8,92.0,102.,50.6,49.4
4,2010-11,SJS,31,1231,1065,53.6,-0.6,890,790,53.0,-1.6,9.4,91.2,100.,51.3,48.7
5,2011-12,SJS,32,1475,1137,56.5,5.2,1083,828,56.7,3.1,8.1,92.4,100.,49.5,50.5
6,2012-13,SJS,33,760,626,54.8,5.2,530,435,54.9,3.5,8.6,91.7,100.,51.6,48.4
7,2013-14,SJS,34,1449,1038,58.3,7.1,1062,762,58.2,5.4,9.6,90.9,100.,47.2,52.8
8,2014-15,SJS,35,1364,965,58.6,10.1,983,682,59.0,11.0,8.0,89.1,97.1,49.8,50.2
9,2015-16,SJS,36,1271,985,56.3,7.1,955,693,57.9,7.4,11.1,90.8,101.,55.9,44.1
10,2016-17,SJS,37,384,308,55.5,4.4,275,219,55.7,3.9,9.5,89.4,99.0,61.5,38.5
