,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TOR,29,1469,1351,52.1,0.1,1127,1015,52.6,0.7,7.9,90.6,98.6,53.2,46.8
2,2008-09,TOR,30,1004,895,52.9,1.9,763,670,53.2,2.1,9.0,88.7,97.8,57.7,42.3
3,2009-10,TOR,31,1560,1286,54.8,2.1,1158,946,55.0,2.5,7.2,89.5,96.7,59.0,41.0
4,2010-11,TOT,32,1412,1451,49.3,-1.7,989,1068,48.1,-2.4,8.6,93.0,101.,52.1,47.9
5,2010-11,TOR,32,1042,1020,50.5,0.8,742,746,49.9,0.7,7.8,92.3,100.,55.3,44.7
6,2010-11,BOS,32,370,431,46.2,-8.4,247,322,43.4,-10.,10.8,94.5,105.,43.7,56.3
7,2011-12,TOT,33,942,997,48.6,-0.7,680,753,47.5,-1.1,7.8,90.5,98.3,53.7,46.3
8,2011-12,CAR,33,401,426,48.5,-2.3,288,326,46.9,-4.5,6.2,90.5,96.7,54.6,45.4
9,2011-12,MTL,33,541,571,48.7,0.6,392,427,47.9,1.6,8.9,90.5,99.5,52.8,47.2
10,2012-13,MTL,34,118,92,56.2,8.5,89,69,56.3,10.0,12.9,93.9,106.,63.8,36.2
