,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,NYR,29,1356,1085,55.6,-1.1,1058,834,55.9,-2.4,7.1,91.4,98.6,57.7,42.3
2,2008-09,NYR,30,1240,1033,54.6,0.4,945,776,54.9,0.8,7.5,89.8,97.3,58.5,41.5
3,2009-10,NYR,31,1273,1281,49.8,-1.1,944,970,49.3,-1.8,8.4,92.7,101.,50.7,49.3
4,2010-11,TOT,32,1063,978,52.1,3.3,811,720,53.0,3.7,8.7,91.7,100.,47.7,52.3
5,2010-11,NYR,32,508,488,51.0,1.7,390,362,51.9,-0.3,9.1,92.3,101.,50.2,49.8
6,2010-11,PHX,32,555,490,53.1,4.7,421,358,54.0,6.9,8.4,91.1,99.5,45.4,54.6
7,2011-12,PHX,33,860,833,50.8,1.4,618,637,49.2,0.4,8.2,93.9,102.,46.3,53.7
8,2012-13,CHI,34,440,290,60.3,7.2,335,209,61.6,6.9,11.6,92.4,103.,62.7,37.3
9,2013-14,CHI,35,638,441,59.1,1.3,476,335,58.7,0.3,8.3,89.7,98.1,64.7,35.3
10,2014-15,CHI,36,1057,903,53.9,0.9,760,695,52.2,-0.1,7.6,91.7,99.4,55.6,44.4
11,2015-16,CHI,37,693,684,50.3,0.4,487,518,48.5,-1.8,8.4,92.6,101.,57.1,42.9
12,2016-17,CHI,38,98,101,49.2,-3.0,69,79,46.6,-3.0,1.9,100.,101.,59.4,40.6
