,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PIT,22,40,35,53.3,11.4,29,27,51.8,9.1,10.5,100.,110.,45.8,54.2
2,2008-09,PIT,23,593,541,52.3,8.1,433,372,53.8,8.1,11.0,90.1,101.,53.9,46.1
3,2009-10,PIT,24,1132,1019,52.6,-1.1,854,751,53.2,-2.5,8.5,91.0,99.5,53.1,46.9
4,2010-11,TOT,25,1398,1257,52.7,1.2,1037,940,52.5,0.7,9.7,92.0,101.,56.6,43.4
5,2010-11,PIT,25,963,852,53.1,1.4,712,628,53.1,1.0,10.2,92.8,103.,58.2,41.8
6,2010-11,DAL,25,435,405,51.8,0.8,325,312,51.0,0.4,8.4,90.5,98.9,53.3,46.7
7,2011-12,DAL,26,1307,1132,53.6,5.9,959,811,54.2,6.4,8.4,90.3,98.7,49.2,50.8
8,2012-13,DAL,27,811,773,51.2,4.8,580,603,49.0,3.0,11.1,90.9,102.,52.8,47.2
9,2013-14,DAL,28,1418,1394,50.4,-0.5,1045,1015,50.7,0.1,9.5,91.3,100.,48.6,51.4
10,2014-15,DAL,29,1637,1447,53.1,1.6,1199,1046,53.4,1.9,9.4,89.7,99.1,49.1,50.9
11,2015-16,DAL,30,1787,1579,53.1,1.4,1309,1175,52.7,0.7,10.1,91.4,101.,50.3,49.7
12,2016-17,ARI,31,313,437,41.7,-5.9,240,349,40.7,-5.7,9.8,89.2,99.0,44.7,55.3
